Baufertigstellungen seit 2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9475127;      Gattendorf;2;1;1;–;3;–;1;2;–;–;–;–;–;–;–;–;1;1;–;–;1;–;–;1;–;–;–;–;1;–;1;–;4;4;–;–;7;2;1;4;2;2;–;–;3;–;2;1;4;4;–;–;4;–;2;2;5;4;–;1;8;2;2;4
9475128;      Geroldsgrün;–;–;–;–;2;–;1;1;–;–;–;–;–;–;-2;2;2;2;–;–;3;–;-1;4;1;1;–;–;1;–;-2;3;5;5;–;–;7;–;3;4;–;–;–;–;–;–;–;0;1;1;–;–;1;–;-2;3;–;–;–;–;–;–;–;–
9475136;      Helmbrechts, St;6;6;–;–;11;–;4;7;–;–;–;–;–;–;-1;1;4;4;–;–;3;–;-1;4;5;5;–;–;6;–;2;4;13;12;–;1;20;-3;13;10;10;9;1;–;12;1;2;9;8;6;2;–;13;3;2;8;2;2;–;–;5;1;2;2
9475137;      Issigau;–;–;–;–;–;–;–;–;1;1;–;–;1;–;–;1;–;–;–;–;–;–;–;–;4;4;–;–;4;–;1;3;2;2;–;–;2;–;–;2;1;1;–;–;1;–;–;1;–;–;–;–;–;–;–;–;1;–;1;–;2;–;1;1
9475141;      Köditz;7;7;–;–;7;–;–;7;3;2;1;–;4;1;–;3;4;4;–;–;4;–;–;4;1;1;–;–;1;–;-2;3;8;7;1;–;9;–;4;5;3;2;1;–;4;1;–;3;11;8;2;1;29;3;17;9;4;3;–;1;12;2;8;2
9475142;      Konradsreuth;3;3;–;–;3;–;–;3;3;3;–;–;4;1;–;3;3;3;–;–;4;1;1;2;6;5;1;–;10;1;1;8;8;8;–;–;11;1;3;7;2;2;–;–;2;–;-1;3;5;5;–;–;5;–;-3;8;2;2;–;–;2;–;-2;4
9475145;      Leupoldsgrün;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;1;–;–;1;–;-1;2;2;2;–;–;3;–;–;3;4;4;–;–;4;–;1;3;–;–;–;–;–;–;–;0;3;3;–;–;3;–;1;2;1;1;–;–;2;1;1;–
9475146;      Lichtenberg, St;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;-1;1;–;–;–;–;1;–;-1;2;–;–;–;–;–;–;–;–;1;1;–;–;3;–;–;3;–;–;–;–;–;–;–;–;1;–;–;1;4;4;-1;1
9475154;      Münchberg, St;4;4;–;–;5;–;–;5;4;4;–;–;5;1;-2;6;8;8;–;–;10;–;1;9;8;5;3;–;12;2;4;6;17;16;1;–;22;–;2;20;3;3;–;–;6;0;-1;7;8;7;1;–;9;–;3;6;3;3;–;–;-1;1;-5;3
9475156;      Naila, St;7;7;–;–;9;–;–;9;7;5;–;2;25;5;9;11;1;1;–;–;–;–;-1;1;5;4;–;1;11;3;4;4;9;8;1;–;15;1;1;13;3;3;–;–;4;–;-2;6;7;7;–;–;16;11;-3;8;5;4;1;–;1;1;-10;10
9475158;      Oberkotzau, M;3;3;–;–;3;–;-1;4;3;3;–;–;4;–;1;3;2;2;–;–;25;21;2;2;6;4;1;1;10;1;-2;11;8;8;–;–;8;–;-1;9;3;3;–;–;3;–;–;3;3;3;–;–;5;–;-1;6;4;4;–;–;9;2;2;5
9475161;      Regnitzlosau;1;–;1;–;3;–;2;1;2;2;–;–;2;–;-1;3;2;2;–;–;1;–;-1;2;1;–;–;1;7;3;3;1;2;2;–;–;2;–;-3;5;3;3;–;–;3;–;0;3;3;3;–;–;6;3;-1;4;5;4;1;–;7;–;–;7
9475162;      Rehau, St;8;7;1;–;15;1;6;8;15;14;–;1;25;7;3;15;2;2;–;–;1;-1;-3;5;8;8;–;–;12;3;–;9;16;15;–;1;22;4;-2;20;6;6;–;–;8;-7;8;7;13;11;–;2;50;32;11;7;7;7;–;–;7;–;-1;8
9475165;      Schauenstein, St;3;3;–;–;3;–;1;2;1;1;–;–;2;–;1;1;–;–;–;–;–;–;–;–;2;2;–;–;3;1;–;2;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;2;2;–;–;2;–;0;2;–;–;–;–;–;–;–;–
9475168;      Schwarzenbach a.d.Saale, St;1;1;–;–;1;–;-1;2;7;6;1;–;9;1;2;6;–;–;–;–;–;–;–;–;1;1;–;–;2;1;-1;2;7;6;1;–;30;19;2;9;6;6;–;–;6;-1;2;5;12;11;1;–;13;2;2;9;9;8;1;–;12;2;4;6
9475169;      Schwarzenbach a.Wald, St;1;1;–;–;1;–;-1;2;3;2;1;–;5;–;-1;6;2;2;–;–;3;–;2;1;–;–;–;–;–;-1;–;1;2;1;1;–;5;2;-1;4;6;4;1;1;16;5;6;5;1;1;–;–;1;–;–;1;2;2;–;–;2;–;-1;3
9475171;      Selbitz, St;1;1;–;–;1;–;–;1;3;3;–;–;3;-1;–;4;4;3;1;–;5;–;–;5;6;6;–;–;7;–;1;6;1;1;–;–;4;1;3;–;4;4;–;–;8;2;1;5;6;6;–;–;6;–;1;5;3;3;–;–;3;–;2;1
9475174;      Sparneck, M;–;–;–;–;–;–;–;–;–;–;–;–;1;-1;–;2;2;2;–;–;3;2;-1;2;2;2;–;–;2;–;1;1;2;2;–;–;3;–;1;2;2;1;1;–;3;1;–;2;3;3;–;–;4;–;–;4;4;4;–;–;4;–;–;4
9475175;      Stammbach, M;1;1;–;–;1;–;1;–;2;2;–;–;3;–;–;3;6;6;–;–;6;–;2;4;2;2;–;–;2;–;1;1;3;2;1;–;4;–;1;3;5;4;1;–;6;1;–;5;3;3;–;–;6;-1;2;5;2;2;–;–;2;–;-1;3
9475181;      Töpen;1;1;–;–;1;–;–;1;2;2;–;–;3;–;1;2;1;1;–;–;1;–;–;1;1;1;–;–;3;–;1;2;1;1;–;–;–;-1;–;1;–;–;–;–;–;–;–;–;5;5;–;–;8;–;2;6;4;2;2;–;6;2;–;4
9475182;      Trogen;2;2;–;–;2;–;–;2;2;1;1;–;3;–;1;2;–;–;–;–;2;2;–;–;1;1;–;–;1;–;-1;2;3;3;–;–;3;-2;2;3;5;5;–;–;5;–;–;5;8;8;–;–;8;–;-1;9;–;–;–;–;–;–;–;–
9475184;      Weißdorf;1;1;–;–;1;–;-2;3;2;2;–;–;2;–;–;2;–;–;–;–;–;–;–;–;2;2;–;–;2;-1;2;1;7;7;–;–;9;1;3;5;4;4;–;–;4;–;1;3;9;9;–;–;9;–;-1;10;9;9;–;–;9;–;3;6
9475189;      Zell im Fichtelgebirge, M;1;1;–;–;1;–;–;1;1;–;–;1;3;–;1;2;4;4;–;–;4;–;1;3;–;–;–;–;–;–;–;–;–;–;–;–;1;–;1;–;1;1;–;–;1;–;–;1;1;1;–;–;1;–;–;1;1;1;–;–;1;–;–;1
9475444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9476145;      Kronach, St;4;1;–;3;31;11;21;-1;5;3;–;2;20;3;10;7;13;12;1;–;23;3;3;17;14;10;1;3;150;118;16;16;24;19;2;3;67;10;33;24;21;19;–;2;30;6;9;15;8;8;–;–;20;10;4;6;8;7;–;1;90;38;46;6
9476146;      Küps, M;1;1;–;–;2;–;-1;3;9;7;1;1;36;1;27;8;17;12;2;3;88;3;72;13;11;11;–;–;20;–;10;10;22;22;–;–;28;–;3;25;14;10;2;2;40;6;23;11;6;5;1;–;9;–;4;5;4;4;–;–;7;–;–;7
9476152;      Ludwigsstadt, St;–;–;–;–;–;–;–;–;2;2;–;–;2;–;–;2;1;1;–;–;3;–;1;2;2;2;–;–;4;–;–;4;2;2;–;–;5;1;-1;5;1;1;–;–;1;–;–;1;–;–;–;–;–;–;-1;1;1;–;1;–;-2;1;-3;0
9476154;      Mitwitz, M;1;1;–;–;1;–;–;1;3;3;–;–;3;–;–;3;2;2;–;–;2;–;1;1;3;3;–;–;4;–;1;3;–;–;–;–;6;–;5;1;7;5;–;2;23;–;20;3;3;3;–;–;6;–;–;6;4;2;–;2;21;6;13;2
9476159;      Nordhalben, M;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;–;1;–;2;–;1;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;0;1;1;–;–;2;2;-1;1;–;–;–;–;–;–;–;–
9476164;      Pressig, M;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;6;6;–;–;13;1;4;8;6;5;–;1;15;2;9;4;5;4;1;–;7;–;-1;8;2;2;–;–;2;–;–;2;1;1;–;–;2;-2;4;–;7;6;1;–;11;–;4;7
9476166;      Reichenbach;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;–;–;1;3;–;3;–;–;–;–;–;1;–;1;–;–;–;–;–;–;–;–;–;1;1;–;–;1;–;–;1;–;–;–;–;–;–;–;–
9476171;      Schneckenlohe;–;–;–;–;–;–;–;–;2;1;1;–;3;–;2;1;–;–;–;–;2;1;1;–;–;–;–;–;–;–;–;–;1;1;–;–;1;–;1;–;2;2;–;–;2;–;-1;3;3;3;–;–;3;–;2;1;2;2;–;–;2;–;1;1
9476175;      Steinbach a.Wald;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;2;2;–;–;4;1;-2;5;4;4;–;–;7;–;5;2;4;4;–;–;5;-1;2;4;1;1;–;–;1;–;1;–;2;2;–;–;4;–;4;–;2;2;–;–;3;–;–;3
9476177;      Steinwiesen, M;–;–;–;–;–;–;–;–;–;–;–;–;1;1;–;–;–;–;–;–;1;–;–;1;3;3;–;–;4;–;–;4;4;4;–;–;6;–;3;3;2;2;–;–;11;9;1;1;2;2;–;–;2;–;1;1;–;–;–;–;–;–;–;–
9476178;      Stockheim;2;2;–;–;2;–;-1;3;4;3;1;–;5;–;2;3;4;4;–;–;9;1;1;7;7;7;–;–;12;-2;5;9;10;10;–;–;16;5;–;11;9;7;2;–;12;2;4;6;3;3;–;–;3;–;1;2;7;6;1;–;10;1;2;7
9476179;      Tettau, M;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;2;2;–;–;3;–;2;1;–;–;–;–;–;–;–;–;1;–;–;1;18;17;1;–;–;–;–;–;–;–;-2;2;1;1;–;–;1;–;–;1;–;–;–;–;–;–;–;–
9476180;      Teuschnitz, St;–;–;–;–;–;–;–;–;1;1;–;–;1;–;1;–;1;1;–;–;1;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;2;1;1;–;4;–;2;2;2;2;–;–;3;1;2;0;1;1;–;–;1;–;–;1
9476182;      Tschirn;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;1;–;–;1;–;–;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9476183;      Marktrodach, M;1;1;–;–;2;–;1;1;4;4;–;–;4;–;1;3;1;1;–;–;2;1;-1;2;4;4;–;–;13;4;5;4;6;6;–;–;6;–;-1;7;2;2;–;–;2;–;2;–;2;2;–;–;3;–;1;2;3;3;–;–;4;–;1;3
9476184;      Wallenfels, St;–;–;–;–;–;–;–;–;1;1;–;–;1;–;–;1;1;1;–;–;2;–;1;1;–;–;–;–;–;–;–;–;2;2;–;–;2;–;–;2;–;–;–;–;–;–;–;–;1;1;–;–;2;1;1;0;1;1;–;–;2;2;–;–
9476185;      Weißenbrunn;1;1;–;–;1;–;–;1;–;–;–;–;–;–;–;–;2;2;–;–;6;–;1;5;1;1;–;–;3;–;2;1;2;2;–;–;2;–;1;1;5;5;–;–;5;–;1;4;3;3;–;–;4;1;0;3;2;1;1;–;6;2;0;4
9476189;      Wilhelmsthal;–;–;–;–;–;–;–;–;3;3;–;–;3;–;–;3;2;1;1;–;5;1;-2;6;3;3;–;–;7;–;5;2;3;3;–;–;4;–;1;3;5;5;–;–;5;–;1;4;3;3;–;–;3;–;–;3;1;1;–;–;3;–;2;1
9476444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9477117;      Grafengehaig, M;–;–;–;–;–;–;–;–;–;–;–;–;1;–;–;1;1;1;–;–;1;–;-1;2;1;1;–;–;1;–;1;–;–;–;–;–;1;1;–;–;2;2;–;–;2;–;-1;3;1;1;–;–;2;–;–;2;2;–;1;1;7;2;5;–
9477118;      Guttenberg;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;1;–;–;1;–;–;1;1;1;–;–;1;–;–;1;–;–;–;–;–;–;–;–;2;2;–;–;2;–;–;2;2;1;1;–;3;1;1;1
9477119;      Harsdorf;2;2;–;–;2;–;–;2;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;-1;1;3;3;–;–;3;–;1;2;3;3;–;–;3;–;2;1;2;1;1;–;3;1;1;1;–;–;–;–;–;–;–;–
9477121;      Himmelkron;9;8;–;1;15;2;5;8;6;5;1;–;8;1;2;5;19;16;3;–;23;1;2;20;7;7;–;–;7;–;–;7;6;5;1;–;7;–;1;6;11;9;2;–;14;1;3;10;1;1;–;–;1;–;1;–;5;4;1;–;6;1;–;5
9477124;      Kasendorf, M;2;2;–;–;2;–;–;2;3;2;–;1;5;–;2;3;5;5;–;–;5;–;2;3;6;6;–;–;7;–;–;7;10;10;–;–;10;–;3;7;5;5;–;–;4;–;-1;5;6;6;–;–;6;–;1;5;11;11;–;–;11;–;–;11
9477127;      Ködnitz;3;3;–;–;3;–;–;3;1;–;1;–;5;3;-1;3;1;–;1;–;3;1;–;2;2;2;–;–;2;–;–;2;3;2;1;–;4;1;1;2;2;2;–;–;3;–;2;1;1;1;–;–;1;–;–;1;–;–;–;–;–;–;–;–
9477128;      Kulmbach, GKSt;24;20;2;2;38;10;11;17;29;26;2;1;40;1;15;24;27;22;3;2;56;11;22;23;31;26;2;3;72;24;23;25;47;36;4;7;154;78;39;37;37;33;2;2;57;13;12;32;26;22;2;2;59;24;13;22;17;10;5;2;95;53;22;20
9477129;      Kupferberg, St;–;–;–;–;–;–;-1;1;3;3;–;–;3;–;–;3;3;2;1;–;4;–;2;2;3;2;1;–;4;1;–;3;1;1;–;–;1;–;–;1;2;2;–;–;2;–;–;2;4;4;–;–;4;–;–;4;1;1;–;–;1;–;1;–
9477135;      Ludwigschorgast, M;5;5;–;–;5;–;1;4;4;4;–;–;4;–;–;4;1;1;–;–;2;1;1;–;4;4;–;–;4;–;1;3;1;1;–;–;1;–;–;1;4;3;1;–;6;–;5;1;2;2;–;–;2;–;2;0;4;4;–;–;4;–;–;4
9477136;      Mainleus, M;8;6;1;1;15;–;6;9;12;8;4;–;16;–;6;10;9;7;2;–;12;2;3;7;15;14;–;1;30;12;4;14;14;9;–;5;43;7;21;15;11;11;–;–;17;9;2;6;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9477138;      Marktleugast, M;–;–;–;–;2;2;–;–;–;–;–;–;1;–;–;1;4;4;–;–;3;–;-2;5;1;1;–;–;1;–;–;1;7;7;–;–;10;3;2;5;5;5;–;–;5;–;–;5;5;5;–;–;5;–;2;3;5;5;–;–;5;–;3;2
9477139;      Marktschorgast, M;–;–;–;–;–;–;–;–;3;3;–;–;3;–;–;3;1;1;–;–;1;–;–;1;2;2;–;–;2;–;1;1;–;–;–;–;–;–;–;–;3;3;–;–;3;–;1;2;4;4;–;–;4;–;1;3;2;2;–;–;2;–;1;1
9477142;      Neudrossenfeld;5;5;–;–;61;55;1;5;4;4;–;–;4;–;–;4;4;4;–;–;8;–;2;6;2;2;–;–;3;–;2;1;9;8;1;–;10;–;3;7;7;6;1;–;9;1;1;7;12;12;–;–;12;–;3;9;8;6;2;–;10;1;3;6
9477143;      Neuenmarkt;4;3;1;–;5;–;2;3;1;1;–;–;2;–;–;2;4;4;–;–;6;1;3;2;3;2;1;–;4;–;2;2;9;9;–;–;9;–;1;8;10;10;–;–;15;–;5;10;8;8;–;–;9;1;1;7;5;5;–;–;6;–;4;2
9477148;      Presseck, M;–;–;–;–;–;–;–;–;1;1;–;–;1;–;–;1;1;–;1;–;2;–;1;1;1;1;–;–;1;–;–;1;2;2;–;–;2;–;–;2;2;2;–;–;2;–;1;1;1;1;–;–;1;–;–;1;–;–;–;–;–;–;–;–
9477151;      Rugendorf;–;–;–;–;–;–;–;–;1;1;–;–;1;–;–;1;1;1;–;–;1;–;–;1;–;–;–;–;–;–;–;–;2;2;–;–;2;–;1;1;1;1;–;–;1;–;–;1;4;4;–;–;4;–;1;3;1;1;–;–;2;–;1;1
9477156;      Stadtsteinach, St;3;3;–;–;5;1;–;4;4;4;–;–;7;–;3;4;4;2;2;–;6;2;–;4;1;1;–;–;1;–;–;1;7;6;1;–;9;–;1;8;–;–;–;–;–;–;-1;1;4;3;1;–;6;1;1;4;3;3;–;–;3;–;1;2
9477157;      Thurnau, M;2;1;1;–;2;–;-2;4;4;4;–;–;4;-1;–;5;7;6;–;1;9;–;5;4;5;5;–;–;6;–;1;5;13;10;1;2;25;1;22;2;8;7;1;–;12;–;3;9;3;2;1;–;4;1;1;2;2;1;1;–;15;8;4;3
9477158;      Trebgast;1;1;–;–;2;–;-1;3;1;1;–;–;2;–;–;2;6;5;1;–;7;–;1;6;1;1;–;–;5;5;-1;1;3;3;–;–;3;–;–;3;3;3;–;–;5;–;0;5;3;2;1;–;4;–;1;3;–;–;–;–;1;–;–;1
9477159;      Untersteinach;2;2;–;–;3;–;–;3;1;1;–;–;1;-1;2;–;4;3;1;–;5;–;2;3;1;1;–;–;1;–;–;1;3;3;–;–;3;–;1;2;–;–;–;–;–;–;–;–;3;3;–;–;3;–;–;3;–;–;–;–;–;–;–;–
9477163;      Wirsberg, M;1;1;–;–;1;–;–;1;–;–;–;–;–;–;–;–;1;1;–;–;-1;-2;–;1;2;2;–;–;2;–;–;2;–;–;–;–;–;–;–;–;5;5;–;–;5;–;–;5;3;3;–;–;3;–;0;3;4;4;–;–;4;–;–;4
9477164;      Wonsees, M;–;–;–;–;–;–;–;–;3;3;–;–;4;1;–;3;2;2;–;–;4;3;–;1;1;1;–;–;2;1;–;1;1;1;–;–;3;1;1;1;6;6;–;–;6;–;2;4;6;6;–;–;6;–;0;6;4;2;2;–;7;2;2;3
9478111;      Altenkunstadt;6;6;–;–;14;6;-1;9;8;8;–;–;8;–;-2;10;7;6;–;1;14;1;3;10;9;8;–;1;13;1;3;9;12;10;2;–;36;11;13;12;11;11;–;–;14;–;5;9;20;14;3;3;73;30;29;14;5;5;–;–;5;–;1;4
9478116;      Burgkunstadt, St;4;4;–;–;10;1;4;5;3;3;–;–;5;–;2;3;7;6;–;1;25;14;4;7;5;3;2;–;7;1;-1;7;3;3;–;–;5;–;2;3;15;13;2;–;17;1;3;13;14;10;3;1;25;7;5;13;5;4;1;–;6;1;1;4
9478120;      Ebensfeld, M;5;5;–;–;8;3;–;5;14;13;1;–;21;3;1;17;14;13;1;–;18;–;1;17;11;10;1;–;20;–;2;18;13;12;1;–;16;1;1;14;27;22;4;1;47;6;15;26;18;16;2;–;35;11;0;24;19;14;3;2;38;8;9;21
9478127;      Hochstadt a.Main;2;2;–;–;2;–;–;2;1;1;–;–;1;–;-2;3;4;4;–;–;4;–;-1;5;1;1;–;–;1;–;–;1;1;1;–;–;1;-1;–;2;3;3;–;–;2;–;0;2;3;2;1;–;4;1;-1;4;3;2;1;–;6;2;1;3
9478139;      Lichtenfels, St;14;13;1;–;21;1;4;16;26;22;–;4;75;24;25;26;15;12;2;1;29;3;10;16;17;13;1;3;42;1;14;27;42;40;1;1;66;2;17;47;52;45;5;2;92;10;25;57;45;36;5;4;93;22;27;44;28;22;6;–;42;6;11;25
9478143;      Marktgraitz, M;1;1;–;–;1;–;–;1;–;–;–;–;1;–;-1;2;2;2;–;–;2;–;1;1;1;1;–;–;2;–;2;–;3;3;–;–;3;–;–;3;2;1;1;–;3;1;2;–;5;5;–;–;5;–;1;4;6;6;–;–;6;–;1;5
9478144;      Marktzeuln, M;2;2;–;–;2;–;–;2;2;1;1;–;3;1;1;1;1;1;–;–;1;–;–;1;2;2;–;–;2;–;–;2;3;3;–;–;3;–;-2;5;7;6;–;1;10;4;–;6;14;14;–;–;14;–;2;12;5;5;–;–;12;1;8;3
9478145;      Michelau i.OFr.;14;13;1;–;20;1;5;14;7;7;–;–;7;–;1;6;16;14;2;–;19;1;3;15;21;20;1;–;21;–;5;16;11;11;–;–;15;3;–;12;12;11;1;–;15;1;6;8;6;6;–;–;7;–;2;5;4;3;1;–;8;1;2;5
9478155;      Redwitz a.d.Rodach;3;3;–;–;4;–;1;3;3;3;–;–;4;–;–;4;1;1;–;–;4;-1;–;5;5;4;1;–;7;–;2;5;3;3;–;–;9;1;4;4;5;5;–;–;8;1;1;6;7;7;–;–;12;4;3;5;8;8;–;–;13;1;5;7
9478165;      Bad Staffelstein, St;20;16;–;4;70;8;45;17;20;13;4;3;50;4;28;18;8;7;1;–;17;2;3;12;24;13;4;7;84;36;23;25;28;20;3;5;60;18;18;24;31;22;4;5;88;24;44;20;28;23;1;4;65;18;25;22;28;22;5;1;46;10;5;31
9478176;      Weismain, St;8;7;1;–;10;–;2;8;10;10;–;–;12;1;1;10;4;3;1;–;11;–;7;4;5;5;–;–;8;1;5;2;7;5;1;1;47;36;5;6;14;12;1;1;50;28;0;22;13;11;2;–;16;1;6;9;5;3;2;–;9;2;2;5
9478444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9479111;      Bad Alexandersbad;–;–;–;–;–;–;–;–;–;–;–;–;1;1;–;–;1;1;–;–;1;–;–;1;–;–;–;–;–;–;–;–;1;1;–;–;2;–;1;1;1;1;–;–;3;–;–;3;–;–;–;–;1;–;1;–;–;–;–;–;1;–;–;1
9479112;      Arzberg, St;2;2;–;–;3;–;1;2;1;1;–;–;7;4;5;-2;1;1;–;–;2;–;–;2;–;–;–;–;–;–;–;–;2;2;–;–;3;–;1;2;2;2;–;–;4;2;1;1;2;2;–;–;3;1;1;1;7;7;–;–;12;1;4;7
9479126;      Höchstädt i.Fichtelgebirge;1;1;–;–;1;–;-1;2;3;3;–;–;3;–;1;2;–;–;–;–;–;–;–;–;–;–;–;–;3;1;1;1;5;5;–;–;5;–;1;4;2;2;–;–;2;–;1;1;1;1;–;–;2;1;1;–;2;1;–;1;6;2;3;1
9479127;      Hohenberg a.d.Eger, St;–;–;–;–;–;–;1;-1;2;2;–;–;2;–;–;2;2;2;–;–;3;1;–;2;1;1;–;–;1;–;–;1;1;1;–;–;1;–;–;1;3;3;–;–;3;–;3;0;3;3;–;–;3;–;3;0;3;3;–;–;4;–;2;2
9479129;      Kirchenlamitz, St;3;3;–;–;4;–;1;3;2;2;–;–;4;–;–;4;1;1;–;–;5;–;-2;7;1;1;–;–;3;–;2;1;–;–;–;–;5;–;5;–;4;3;1;–;7;1;4;2;3;3;–;–;5;–;4;1;4;4;–;–;4;-5;1;8
9479135;      Marktleuthen, St;3;3;–;–;3;-1;1;3;2;2;–;–;5;2;–;3;3;3;–;–;6;1;1;4;1;1;–;–;1;–;–;1;1;1;–;–;3;1;–;2;1;1;–;–;1;–;0;1;1;1;–;–;1;–;0;1;3;2;1;–;2;–;1;1
9479136;      Marktredwitz, GKSt;8;7;1;–;7;1;-3;9;14;11;1;2;24;5;7;12;7;6;1;–;9;–;1;8;18;18;–;–;23;–;6;17;9;8;–;1;21;–;16;5;39;32;1;6;82;12;34;36;22;20;1;1;30;4;6;20;39;25;5;9;190;109;51;30
9479138;      Nagel;–;–;–;–;1;-1;1;1;1;1;–;–;2;–;–;2;2;2;–;–;3;–;-3;6;1;1;–;–;1;–;–;1;5;5;–;–;5;–;-1;6;4;4;–;–;7;3;0;4;2;2;–;–;2;0;–;2;1;1;–;–;1;–;–;1
9479145;      Röslau;–;–;–;–;–;–;–;–;6;6;–;–;6;–;–;6;1;1;–;–;1;–;–;1;2;2;–;–;4;–;3;1;2;2;–;–;2;–;1;1;1;1;–;–;1;–;1;0;2;2;–;–;2;–;–;2;2;2;–;–;4;–;–;4
9479147;      Schirnding, M;–;–;–;–;-1;-3;1;1;1;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;2;2;–;–;2;–;0;2;2;2;–;–;2;–;1;1;2;2;–;–;2;–;–;2
9479150;      Schönwald, St;1;1;–;–;2;–;1;1;–;–;–;–;–;–;–;–;4;4;–;–;6;–;–;6;2;2;–;–;3;–;1;2;2;2;–;–;2;–;–;2;3;3;–;–;3;–;0;3;7;7;–;–;6;2;-1;5;3;3;–;–;8;5;–;3
9479152;      Selb, GKSt;6;5;1;–;7;1;–;6;12;11;–;1;21;6;1;14;6;6;–;–;7;–;–;7;9;9;–;–;9;–;1;8;7;7;–;–;14;1;7;6;14;13;–;1;15;-1;5;11;18;18;–;–;21;1;5;15;15;15;–;–;21;1;7;13
9479158;      Thiersheim, M;1;1;–;–;–;–;–;–;2;2;–;–;2;–;–;2;–;–;–;–;2;–;1;1;–;–;–;–;–;–;-1;1;–;–;–;–;2;–;1;1;3;3;–;–;2;–;–;2;–;–;–;–;–;–;-1;1;5;5;–;–;6;–;2;4
9479159;      Thierstein, M;2;–;1;1;6;–;2;4;1;1;–;–;2;-1;2;1;3;3;–;–;3;–;–;3;2;2;–;–;2;–;–;2;–;–;–;–;-2;–;-2;–;2;2;–;–;42;40;–;2;–;–;–;–;–;–;–;–;1;1;–;–;6;5;–;1
9479161;      Tröstau;1;1;–;–;2;–;-2;4;–;–;–;–;–;–;–;–;2;2;–;–;2;–;1;1;5;4;1;–;6;–;2;4;3;3;–;–;5;–;1;4;3;3;–;–;3;–;–;3;4;3;1;–;5;1;1;3;3;3;–;–;3;–;1;2
9479166;      Weißenstadt, St;1;1;–;–;4;1;-1;4;2;2;–;–;4;2;–;2;5;5;–;–;8;1;–;7;5;4;1;–;8;–;4;4;4;4;–;–;6;1;–;5;7;4;–;3;19;5;10;4;2;2;–;–;6;1;3;2;6;4;–;2;11;3;5;3
9479169;      Wunsiedel, St;13;12;–;1;30;3;13;14;9;8;1;–;14;–;3;11;6;5;–;1;13;-2;1;14;15;15;–;–;22;2;5;15;7;7;–;–;7;–;–;7;9;8;–;1;17;3;5;9;13;13;–;–;69;55;4;10;6;6;–;–;5;-1;-4;10
9479444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9571111;      Adelshofen;–;–;–;–;–;–;–;–;1;1;–;–;1;–;–;1;–;–;–;–;1;–;–;1;1;–;1;–;3;1;–;2;2;2;–;–;2;–;–;2;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;5;4;1;–;7;1;1;5
