Kindertageseinrichtungen seit 2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9474122;      Effeltrich;1;77;89;21;62;6;–;15;1;77;90;23;60;7;–;15;1;97;87;14;61;12;–;16;1;97;82;17;54;11;–;15;1;99;90;20;52;18;–;19;1;99;91;32;52;7;–;21
9474123;      Eggolsheim, M;6;244;226;45;160;21;–;42;6;253;241;59;156;26;–;49;6;278;250;54;158;38;–;47;6;278;255;55;168;32;–;50;6;290;263;62;166;35;–;52;6;364;280;69;174;37;–;57
9474124;      Egloffstein, M;1;102;109;8;52;49;–;13;1;102;113;13;44;54;2;14;1;122;116;10;61;45;–;15;1;122;119;10;61;48;–;16;1;117;127;7;66;54;–;15;1;114;137;16;55;65;1;16
9474126;      Forchheim, GKSt;22;1407;1340;222;848;244;26;267;22;1445;1369;223;869;252;25;286;22;1514;1445;221;923;291;10;306;24;1585;1482;269;916;283;14;317;26;1686;1564;313;941;297;13;315;26;1682;1529;282;937;299;11;332
9474129;      Gößweinstein, M;3;169;147;24;110;13;–;32;3;169;158;31;120;7;–;34;3;197;183;33;128;22;–;35;3;194;176;32;119;25;–;32;3;194;181;43;116;22;–;36;3;191;175;36;124;15;–;36
9474132;      Gräfenberg, St;2;139;133;30;88;15;–;23;3;159;165;48;101;16;–;35;3;197;190;50;120;20;–;41;3;190;188;44;124;20;–;40;3;194;198;59;119;20;–;42;4;249;224;64;134;26;–;51
9474133;      Hallerndorf;4;206;170;40;113;17;–;36;4;222;191;43;134;14;–;39;4;225;202;47;127;28;–;37;4;254;214;52;134;28;–;41;4;250;213;55;118;40;–;42;4;210;190;54;109;27;–;41
9474134;      Hausen;4;174;164;28;123;13;–;28;3;174;168;27;114;27;–;33;4;174;162;32;109;21;–;35;4;204;189;52;114;23;–;40;4;199;190;46;124;20;–;41;4;199;194;44;127;23;–;47
9474135;      Heroldsbach;2;177;168;29;124;15;–;30;2;177;182;30;132;20;–;31;2;177;179;28;133;18;–;34;3;225;209;48;136;25;–;45;3;221;211;46;135;30;–;42;4;258;241;59;160;22;–;48
9474137;      Hetzles;1;67;58;11;43;4;–;13;1;72;60;20;35;5;–;15;1;72;67;19;42;6;–;15;1;74;69;26;38;5;–;17;1;90;83;34;42;7;–;20;1;90;87;27;51;9;–;20
9474138;      Hiltpoltstein, M;1;62;58;16;37;5;–;10;1;62;60;16;40;4;–;11;1;80;65;13;44;8;–;11;1;80;70;19;44;7;–;13;1;80;70;19;49;2;–;16;1;80;78;14;50;14;–;16
9474140;      Igensdorf, M;5;248;226;54;151;21;–;54;4;273;244;57;164;23;–;51;4;273;251;51;166;34;–;51;4;273;255;62;156;37;–;56;4;273;253;62;161;30;–;53;4;273;251;56;153;42;–;58
9474143;      Kirchehrenbach;1;84;88;25;59;4;–;15;1;84;89;22;55;12;–;20;1;84;87;22;54;11;–;17;1;87;99;26;60;13;–;20;1;87;95;26;59;10;–;20;1;89;91;24;55;12;–;20
9474144;      Kleinsendelbach;1;75;76;14;39;23;–;8;1;92;71;12;37;22;–;10;1;92;71;11;40;20;–;9;1;122;91;18;60;13;–;18;2;75;63;9;36;18;–;12;1;92;69;11;29;29;–;11
9474145;      Kunreuth;1;77;61;14;38;9;–;12;1;77;64;19;41;4;–;13;1;77;69;17;47;5;–;13;1;77;68;21;40;7;–;14;1;77;71;23;40;8;–;13;1;77;68;23;37;8;–;17
9474146;      Langensendelbach;3;186;179;46;118;15;–;38;2;186;181;41;121;19;–;37;2;186;177;40;114;23;–;34;3;206;176;37;110;29;–;40;3;206;171;43;111;17;–;44;3;208;183;44;112;27;–;47
9474147;      Leutenbach;1;86;71;24;32;15;–;13;1;86;83;19;47;17;–;14;1;86;79;22;39;18;–;15;1;86;79;21;47;11;–;16;1;106;78;23;41;14;–;16;1;106;81;25;49;7;–;15
9474154;      Neunkirchen a.Brand, M;7;436;419;86;232;101;–;94;7;436;435;88;234;113;–;101;7;436;422;90;232;100;–;101;8;536;463;83;227;153;–;103;8;540;484;87;215;182;–;113;8;741;540;91;228;221;–;118
9474156;      Obertrubach;1;81;79;18;47;14;–;11;1;81;67;13;44;10;–;12;1;81;79;26;46;7;–;13;1;99;90;30;56;4;–;15;1;99;92;19;64;9;–;16;1;99;98;24;63;11;–;17
9474158;      Pinzberg;1;117;110;17;56;37;–;21;1;127;120;22;54;44;–;23;1;127;122;23;53;46;–;25;1;145;139;24;62;53;–;25;1;145;142;24;64;54;–;26;1;145;137;22;68;47;–;28
9474160;      Poxdorf;1;62;58;13;40;5;–;11;1;62;61;13;44;4;–;12;1;74;71;22;47;2;–;16;1;74;73;21;42;10;–;15;1;99;75;21;47;7;–;18;1;99;76;22;49;5;–;15
9474161;      Pretzfeld, M;2;126;101;6;54;41;–;17;2;126;102;1;57;44;–;20;2;122;102;4;50;48;–;22;2;122;97;5;43;49;–;20;3;140;104;3;49;51;1;25;3;140;115;5;55;55;–;21
9474168;      Unterleinleiter;1;52;52;17;33;2;–;12;1;56;57;12;39;6;–;14;1;56;56;10;41;5;–;11;1;56;58;8;43;7;–;12;1;62;56;14;35;7;–;14;1;62;56;12;36;8;–;14
9474171;      Weilersbach;1;87;85;21;53;11;–;18;1;87;90;26;58;6;–;19;1;99;101;30;63;8;–;17;1;99;100;26;62;12;–;17;1;102;102;24;68;10;–;16;1;109;109;32;67;10;–;22
9474173;      Weißenohe;1;63;64;13;41;10;–;15;1;63;63;12;43;8;–;19;1;63;65;12;42;11;–;23;1;63;61;13;39;9;–;24;1;63;63;14;43;6;–;18;1;63;54;12;38;4;–;19
9474175;      Wiesenthau;1;74;76;20;48;8;–;13;1;75;77;15;51;11;–;18;1;91;86;23;53;10;–;17;1;104;101;25;67;9;–;19;1;104;101;23;68;10;–;20;1;104;102;25;66;11;–;20
9474176;      Wiesenttal, M;2;87;88;15;65;8;–;16;2;99;98;18;66;14;–;20;2;99;96;19;70;7;–;21;2;99;98;13;69;16;–;18;2;99;98;16;67;15;–;21;2;99;96;12;72;12;–;17
9475112;      Bad Steben, M;4;219;175;29;68;77;1;35;4;219;184;33;74;77;–;38;4;186;189;35;78;75;1;40;4;186;174;38;70;63;3;42;4;186;185;38;70;76;1;44;3;186;182;32;66;83;1;46
9475113;      Berg;2;87;76;14;41;21;–;16;2;102;88;14;49;25;–;15;2;102;85;17;40;28;–;15;2;102;88;20;41;27;–;14;2;87;93;24;42;27;–;15;2;87;91;18;44;29;–;22
9475120;      Döhlau;3;161;164;32;96;36;–;28;3;151;159;31;90;38;–;25;3;151;143;30;83;30;–;26;3;151;134;30;81;23;–;29;3;151;130;28;86;16;–;29;3;151;127;29;83;15;–;29
9475123;      Feilitzsch;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9475127;      Gattendorf;1;50;45;3;32;10;–;8;1;50;48;3;30;15;–;8;1;50;51;2;28;21;–;9;1;75;51;8;21;22;–;9;2;81;53;8;22;23;–;13;2;81;49;7;26;15;1;11
9475128;      Geroldsgrün;2;89;84;14;36;34;–;17;2;89;87;15;34;37;1;18;3;102;88;10;42;36;–;16;3;102;95;11;40;43;1;17;3;102;102;21;39;42;–;23;3;114;114;24;41;48;1;29
9475136;      Helmbrechts, St;6;318;316;47;146;117;6;54;7;387;354;68;164;118;4;65;8;387;352;65;168;109;10;70;9;426;380;88;161;122;9;79;8;402;390;85;175;129;1;76;8;392;376;78;172;125;1;76
9475137;      Issigau;1;62;68;18;32;18;–;11;1;62;68;21;29;18;–;14;1;62;74;19;36;19;–;13;1;62;71;16;35;20;–;14;1;62;75;16;39;20;–;14;1;62;69;10;39;20;–;14
9475141;      Köditz;2;147;132;11;54;67;–;18;2;147;125;15;46;64;–;17;2;164;130;21;53;56;–;21;2;164;135;23;56;56;–;19;2;164;136;20;67;49;–;23;2;164;146;23;59;64;–;25
9475142;      Konradsreuth;2;132;123;31;77;15;–;23;2;124;124;32;79;13;–;25;2;124;124;38;68;18;–;26;3;174;169;36;74;59;–;31;3;174;168;31;72;65;–;33;3;174;174;33;70;69;2;31
9475145;      Leupoldsgrün;1;64;61;25;33;3;–;13;1;64;69;20;44;5;–;14;1;64;69;20;43;6;–;14;1;74;71;14;51;6;–;15;1;82;56;11;38;7;–;17;1;74;64;18;38;8;–;18
9475146;      Lichtenberg, St;1;25;21;6;7;8;–;7;1;25;19;4;12;3;–;7;1;25;20;4;15;1;–;9;1;37;34;11;20;3;–;9;1;37;37;12;17;8;–;8;1;37;37;11;22;4;–;7
9475154;      Münchberg, St;11;446;464;70;217;176;1;89;11;476;467;68;218;181;–;98;11;461;447;63;211;172;1;92;11;489;478;74;216;186;2;99;12;570;550;103;248;197;2;107;12;570;563;96;257;209;1;113
9475156;      Naila, St;6;235;222;43;152;27;–;46;6;239;226;45;147;34;–;48;6;264;239;59;144;36;–;50;7;289;248;66;150;32;–;61;7;289;265;54;176;35;–;57;7;284;273;56;179;38;–;64
9475158;      Oberkotzau, M;5;306;284;43;132;105;4;45;5;292;278;44;134;96;4;40;6;307;286;49;126;108;3;47;6;297;277;48;124;101;4;48;6;297;298;51;130;115;2;55;6;364;309;77;127;104;1;59
9475161;      Regnitzlosau;1;88;81;17;54;10;–;15;1;97;79;17;57;5;–;14;1;97;72;14;50;8;–;13;1;88;65;13;42;10;–;13;1;88;63;15;38;10;–;14;1;88;61;15;42;4;–;15
9475162;      Rehau, St;10;427;410;81;218;111;–;65;10;425;411;75;239;96;1;66;13;507;457;89;240;128;–;92;13;517;503;113;243;145;2;96;13;556;515;136;233;145;1;105;13;556;525;115;269;140;1;109
9475165;      Schauenstein, St;2;74;76;23;45;8;–;19;2;74;77;22;47;8;–;17;2;74;75;18;46;11;–;22;2;74;78;18;52;8;–;24;2;74;79;15;51;13;–;22;2;80;81;22;51;8;–;22
9475168;      Schwarzenbach a.d.Saale, St;5;280;271;44;133;93;1;43;5;303;299;53;144;101;1;47;5;299;288;49;145;94;–;46;5;287;284;42;138;104;–;49;5;283;298;56;142;99;1;51;6;306;317;63;161;93;–;62
9475169;      Schwarzenbach a.Wald, St;3;114;108;24;68;16;–;20;3;114;114;23;72;19;–;24;3;114;111;24;67;20;–;27;3;114;112;26;64;22;–;23;3;124;115;24;80;11;–;24;3;134;120;32;69;19;–;30
9475171;      Selbitz, St;5;168;172;31;83;57;1;32;5;168;156;25;85;45;1;28;5;168;164;24;89;51;–;29;4;162;156;26;75;55;–;26;5;160;150;28;71;51;–;35;5;176;164;31;78;54;1;31
9475174;      Sparneck, M;3;119;105;20;45;39;1;23;3;114;106;19;42;44;1;26;3;114;114;24;45;45;–;22;3;114;118;22;44;51;1;25;3;120;119;22;48;47;2;24;3;130;129;22;55;48;4;27
9475175;      Stammbach, M;2;84;65;16;43;6;–;12;2;84;71;24;45;2;–;15;2;74;74;21;46;7;–;17;2;86;86;21;57;8;–;18;1;88;87;19;60;8;–;19;2;131;102;24;68;10;–;21
9475181;      Töpen;1;50;40;10;28;2;–;9;1;62;51;14;33;4;–;10;1;62;48;11;32;5;–;9;1;62;53;13;33;7;–;11;1;62;47;16;26;5;–;11;1;74;56;20;32;4;–;14
9475182;      Trogen;2;112;127;40;75;12;–;24;2;111;127;36;82;9;–;26;2;111;121;28;86;7;–;27;2;111;123;34;81;8;–;25;2;136;128;39;75;14;–;28;2;136;127;39;72;16;–;29
9475184;      Weißdorf;1;57;57;12;26;18;1;10;1;57;47;11;22;13;1;10;1;57;48;12;22;14;–;11;1;57;50;13;23;14;–;11;1;57;40;8;22;9;1;10;1;37;32;8;21;3;–;6
9475189;      Zell im Fichtelgebirge, M;1;55;51;14;34;3;–;12;1;57;56;10;40;6;–;11;1;57;58;19;33;6;–;11;1;69;72;17;44;11;–;12;1;57;63;13;40;10;–;12;1;57;74;16;49;9;–;15
9475444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9476145;      Kronach, St;12;662;571;115;338;118;–;118;12;667;575;116;344;114;1;120;12;699;603;125;360;118;–;120;12;718;611;125;354;129;3;124;12;718;618;118;356;143;1;119;12;728;615;120;359;136;–;129
9476146;      Küps, M;5;306;301;63;180;58;–;54;5;304;285;64;174;47;–;55;5;304;310;70;184;56;–;54;5;312;284;68;159;57;–;50;5;321;291;75;158;58;–;56;5;344;295;72;161;62;–;64
9476152;      Ludwigsstadt, St;4;175;168;30;79;59;–;36;4;194;175;27;80;67;1;38;4;194;164;23;77;64;–;31;4;194;173;38;63;72;–;39;4;206;194;40;75;79;–;44;4;206;177;31;69;77;–;40
9476154;      Mitwitz, M;2;118;117;22;59;36;–;25;2;118;127;20;55;52;–;23;2;143;141;24;60;56;1;27;2;143;146;21;60;65;–;29;2;165;151;22;57;71;1;30;2;165;155;23;60;69;3;34
9476159;      Nordhalben, M;1;50;40;8;28;4;–;8;1;50;36;7;22;7;–;7;1;50;29;5;20;4;–;6;1;50;31;8;20;3;–;7;1;50;31;10;15;6;–;7;1;50;32;12;16;4;–;7
9476164;      Pressig, M;2;127;106;28;66;12;–;18;2;127;110;30;70;10;–;18;2;127;110;31;66;13;–;19;2;127;117;31;71;15;–;18;2;127;113;26;70;17;–;19;2;127;114;29;69;16;–;20
9476166;      Reichenbach;1;50;25;10;8;7;–;7;1;50;31;12;12;7;–;9;1;50;24;6;14;4;–;7;1;50;25;7;15;3;–;8;1;50;24;7;17;–;–;7;1;50;24;6;14;4;–;10
9476171;      Schneckenlohe;1;55;50;12;21;17;–;12;1;55;47;8;21;18;–;12;1;55;55;14;26;15;–;12;1;55;51;11;25;15;–;13;1;55;52;8;23;21;–;14;1;75;53;9;25;19;–;15
9476175;      Steinbach a.Wald;3;117;141;32;79;30;–;24;3;140;161;32;89;40;–;30;3;162;153;34;83;36;–;33;3;163;166;40;74;52;–;34;3;174;171;41;81;49;–;40;3;184;172;42;86;44;–;40
9476177;      Steinwiesen, M;2;198;128;41;63;24;–;22;2;198;139;28;87;24;–;25;2;198;137;28;85;24;–;23;2;198;140;23;92;25;–;23;2;198;136;27;73;36;–;21;2;198;110;24;68;18;–;25
9476178;      Stockheim;3;219;218;41;132;45;–;42;3;208;221;44;128;49;–;42;3;208;207;50;109;48;–;39;3;197;196;46;110;40;–;42;3;232;214;46;124;44;–;46;3;227;198;48;124;26;–;41
9476179;      Tettau, M;1;75;53;20;26;7;–;11;1;75;57;18;33;6;–;12;1;75;62;18;38;6;–;12;1;75;62;16;36;10;–;12;1;75;69;27;36;6;–;14;1;75;72;22;43;7;–;17
9476180;      Teuschnitz, St;2;75;79;19;52;8;–;17;2;75;83;20;55;8;–;18;2;75;86;23;50;13;–;19;2;85;89;24;56;9;–;18;2;75;95;28;61;6;–;20;2;87;90;16;61;13;–;20
9476182;      Tschirn;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9476183;      Marktrodach, M;2;186;141;32;90;19;–;24;2;168;131;32;86;13;–;24;2;168;146;40;88;18;–;25;2;168;144;31;90;23;–;30;2;186;149;43;84;22;–;28;2;191;155;39;93;23;–;32
9476184;      Wallenfels, St;2;146;102;18;45;38;1;16;2;146;96;15;40;41;–;15;2;146;98;17;41;40;–;16;2;146;98;16;43;39;–;15;2;146;97;21;38;38;–;16;2;146;107;22;41;44;–;18
9476185;      Weißenbrunn;2;99;94;26;63;5;–;19;2;99;87;24;56;7;–;20;2;99;93;21;64;8;–;20;2;99;98;26;63;9;–;21;2;99;103;24;73;6;–;22;2;99;97;20;61;16;–;23
9476189;      Wilhelmsthal;2;132;93;19;67;7;–;18;2;132;97;21;67;9;–;17;2;132;98;30;57;11;–;17;2;132;91;27;55;9;–;18;2;132;91;19;64;8;–;17;2;132;106;26;71;9;–;19
9476444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9477117;      Grafengehaig, M;1;30;28;3;19;6;–;6;1;30;27;3;15;9;–;6;1;30;20;1;14;5;–;6;1;30;15;4;8;3;–;5;1;30;22;5;13;4;–;6;1;30;19;1;13;5;–;8
9477118;      Guttenberg;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9477119;      Harsdorf;1;37;30;11;16;3;–;7;1;37;35;9;17;9;–;7;1;37;33;8;20;5;–;7;1;37;39;11;24;4;–;8;1;37;39;11;20;8;–;9;1;37;35;10;18;7;–;8
9477121;      Himmelkron;2;236;206;40;72;91;3;36;2;251;213;39;92;80;2;39;2;236;209;37;83;87;2;39;2;236;214;40;89;83;2;37;2;248;207;27;90;90;–;41;3;248;214;38;82;93;1;45
9477124;      Kasendorf, M;2;152;157;31;53;72;1;32;1;164;161;36;57;66;2;29;1;164;163;30;68;65;–;31;1;164;180;30;79;71;–;36;1;188;182;39;80;63;–;34;1;164;194;39;79;76;–;39
9477127;      Ködnitz;1;62;56;13;35;8;–;12;1;62;54;11;33;10;–;14;1;62;53;9;34;10;–;14;1;62;53;15;33;5;–;11;1;62;55;11;34;10;–;12;1;62;49;9;35;5;–;15
9477128;      Kulmbach, GKSt;22;1216;1105;173;524;399;9;238;22;1209;1123;211;528;372;12;245;22;1226;1139;187;558;382;12;230;23;1230;1155;182;566;396;11;226;23;1254;1167;186;562;410;9;230;26;1364;1220;210;553;453;4;274
9477129;      Kupferberg, St;1;56;44;11;32;1;–;7;1;56;45;12;29;4;–;7;1;56;52;14;31;7;–;9;1;56;47;6;30;11;–;9;1;56;43;11;31;1;–;7;1;56;47;12;29;6;–;11
9477135;      Ludwigschorgast, M;1;39;40;13;24;3;–;5;1;47;46;14;27;5;–;7;1;53;46;15;27;4;–;8;1;53;42;14;24;4;–;6;1;53;40;12;22;6;–;6;1;62;53;13;24;16;–;9
9477136;      Mainleus, M;5;436;410;76;182;145;7;72;4;490;452;88;208;149;7;80;4;518;451;86;208;157;–;89;5;543;497;79;225;190;3;88;4;518;474;82;226;164;2;84;4;518;469;76;230;160;3;87
9477138;      Marktleugast, M;1;115;117;21;50;46;–;19;1;115;120;18;51;51;–;20;1;115;116;18;53;45;–;18;1;115;115;23;48;43;1;19;1;115;120;25;43;52;–;20;1;115;120;20;52;48;–;15
9477139;      Marktschorgast, M;1;82;68;10;20;38;–;8;1;82;68;10;27;31;–;9;1;82;73;9;35;29;–;11;1;82;80;15;32;33;–;12;1;149;85;17;37;30;1;11;1;124;81;10;35;36;–;10
9477142;      Neudrossenfeld;2;124;103;24;68;11;–;27;2;126;111;26;72;13;–;26;3;138;124;35;74;15;–;33;3;138;136;43;83;10;–;39;2;126;115;16;86;13;–;33;3;185;169;59;98;12;–;44
9477143;      Neuenmarkt;2;139;129;25;59;45;–;30;2;139;141;26;61;54;–;34;2;149;150;24;65;59;2;29;1;189;171;24;76;70;1;31;1;111;170;31;67;72;–;37;1;186;178;33;61;83;1;35
9477148;      Presseck, M;3;87;76;15;27;33;1;25;3;87;80;14;29;35;2;22;2;98;75;15;30;30;–;17;2;98;80;15;36;29;–;16;2;112;81;14;36;31;–;16;2;112;81;21;34;26;–;15
9477151;      Rugendorf;1;47;46;11;29;6;–;11;1;47;47;12;31;4;–;10;1;47;45;10;28;7;–;14;1;47;47;12;32;3;–;11;1;47;49;11;32;6;–;14;1;47;47;12;24;11;–;11
9477156;      Stadtsteinach, St;2;135;135;15;51;69;–;18;2;174;152;22;60;69;1;21;2;174;144;27;52;63;2;20;2;174;145;21;55;68;1;20;3;186;154;23;57;74;–;21;3;192;159;11;54;91;3;23
9477157;      Thurnau, M;4;199;188;22;89;76;1;38;4;199;196;35;86;75;–;43;4;222;193;32;81;79;1;38;4;209;198;33;74;90;1;41;4;209;200;30;83;87;–;42;5;237;213;38;90;84;1;50
9477158;      Trebgast;1;110;108;19;42;46;1;13;1;110;105;21;42;42;–;13;1;108;102;15;43;43;1;12;1;129;104;18;36;50;–;11;1;129;110;20;40;49;1;12;1;129;111;22;36;53;–;13
9477159;      Untersteinach;2;112;100;15;35;50;–;22;2;112;93;17;34;41;1;21;2;124;107;24;38;45;–;23;2;124;117;17;47;52;1;22;2;124;115;14;47;54;–;22;2;124;120;23;41;55;1;22
9477163;      Wirsberg, M;1;124;107;35;36;35;1;19;1;139;110;31;44;33;2;22;1;161;114;29;49;36;–;21;1;161;123;28;58;37;–;22;1;161;144;37;61;44;2;23;1;176;150;28;61;55;6;22
9477164;      Wonsees, M;1;61;42;8;28;6;–;9;1;61;49;9;31;9;–;10;1;61;40;4;22;14;–;9;1;61;41;9;18;14;–;7;1;61;44;9;27;8;–;9;1;61;54;9;36;9;–;15
9478111;      Altenkunstadt;4;275;279;54;143;82;–;46;4;295;279;49;156;74;–;49;5;315;293;57;147;87;2;55;5;357;298;63;145;90;–;55;5;395;340;66;161;113;–;59;5;392;360;69;166;125;–;68
9478116;      Burgkunstadt, St;3;259;253;50;104;99;–;41;3;309;307;58;139;108;2;46;3;309;317;63;143;111;–;52;4;377;359;60;163;134;2;57;5;342;351;66;148;136;1;67;5;359;359;57;145;155;2;75
9478120;      Ebensfeld, M;6;345;355;77;153;121;4;69;7;400;394;71;177;146;–;80;7;400;417;65;196;152;4;96;6;389;427;73;189;163;2;100;7;404;431;77;184;169;1;117;7;454;425;88;167;169;1;121
9478127;      Hochstadt a.Main;1;105;81;13;44;24;–;14;1;105;89;14;45;30;–;17;1;105;91;13;43;35;–;16;1;100;94;10;40;44;–;15;2;115;99;9;38;52;–;19;2;115;86;12;30;44;–;20
9478139;      Lichtenfels, St;14;905;918;145;395;362;16;173;14;909;933;133;432;356;12;171;14;909;954;122;431;389;12;168;15;959;963;141;443;365;14;169;15;1021;1009;144;450;406;9;179;16;1057;1033;141;478;406;8;204
9478143;      Marktgraitz, M;1;52;42;8;31;3;–;9;1;52;39;11;24;4;–;8;1;52;49;21;19;9;–;8;1;52;51;21;25;5;–;9;1;64;59;18;37;4;–;10;1;64;64;18;40;6;–;11
9478144;      Marktzeuln, M;2;104;89;18;33;38;–;21;2;100;91;22;37;32;–;20;2;100;87;15;46;26;–;19;2;100;92;16;40;36;–;24;2;114;100;14;47;39;–;23;2;110;98;18;35;44;1;22
9478145;      Michelau i.OFr.;5;375;404;72;164;165;3;67;5;385;417;60;171;183;3;60;6;389;393;73;156;162;2;63;6;386;391;74;159;156;2;68;6;391;387;61;164;160;2;69;6;390;400;67;175;155;3;70
9478155;      Redwitz a.d.Rodach;3;236;198;38;84;75;1;44;3;236;197;35;85;72;5;45;3;236;213;33;91;86;3;46;3;236;206;40;76;87;3;49;3;236;189;32;81;74;2;47;3;236;197;26;82;88;1;43
9478165;      Bad Staffelstein, St;7;560;552;92;277;181;2;101;7;595;568;106;290;170;2;103;7;600;561;106;267;187;1;100;7;623;579;118;264;191;6;103;7;627;613;128;269;214;2;110;7;629;624;120;278;226;–;112
9478176;      Weismain, St;5;296;299;54;137;107;1;52;5;286;297;54;128;111;4;51;5;286;297;50;143;97;7;54;5;286;299;62;134;98;5;54;4;266;304;62;132;108;2;53;4;295;304;61;132;107;4;53
9478444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9479111;      Bad Alexandersbad;1;69;69;12;34;23;–;15;1;71;72;13;33;26;–;15;1;71;69;12;30;27;–;16;2;72;71;18;23;30;–;19;2;72;67;14;28;24;1;18;2;72;69;14;30;25;–;18
9479112;      Arzberg, St;4;184;207;43;88;76;–;39;4;184;219;39;99;81;–;43;4;213;222;43;101;77;1;41;3;213;226;48;100;78;–;46;3;281;254;48;112;93;1;48;3;281;261;46;116;99;–;56
9479126;      Höchstädt i.Fichtelgebirge;1;74;72;15;36;21;–;14;1;74;81;19;39;23;–;14;1;74;83;11;42;30;–;16;1;74;82;16;35;31;–;14;1;64;60;13;40;7;–;13;1;64;62;13;33;16;–;11
9479127;      Hohenberg a.d.Eger, St;2;57;60;10;29;21;–;8;2;57;61;11;25;25;–;12;2;57;66;10;35;21;–;12;2;57;63;10;29;24;–;11;2;57;64;10;36;18;–;11;2;57;64;7;32;25;–;12
9479129;      Kirchenlamitz, St;2;123;122;25;56;39;2;24;2;123;122;23;59;40;–;22;2;123;125;24;60;41;–;26;2;123;126;19;65;41;1;25;2;123;119;21;57;41;–;27;2;129;118;26;51;41;–;25
9479135;      Marktleuthen, St;3;162;152;30;74;47;1;36;3;171;148;33;69;46;–;39;3;171;156;28;75;53;–;42;3;170;162;34;70;57;1;43;3;176;162;23;81;56;2;43;3;176;164;31;63;68;2;45
9479136;      Marktredwitz, GKSt;11;882;823;143;370;304;6;173;11;912;834;139;399;294;2;171;11;917;846;137;435;271;3;154;12;984;909;153;443;310;3;173;11;1013;933;158;433;338;4;177;12;1088;968;159;457;352;–;190
9479138;      Nagel;1;78;67;14;30;23;–;13;1;78;71;14;38;19;–;14;1;78;66;14;30;22;–;12;1;78;69;16;32;21;–;13;1;105;80;21;31;28;–;18;1;105;86;21;37;28;–;18
9479145;      Röslau;1;74;68;23;37;8;–;15;1;74;71;21;45;5;–;17;1;76;76;15;56;5;–;18;1;111;80;20;53;7;–;19;1;111;89;28;47;14;–;21;1;111;85;25;46;14;–;21
9479147;      Schirnding, M;1;56;60;11;29;19;1;11;1;62;63;10;25;28;–;13;1;62;63;10;28;25;–;12;1;62;63;10;29;24;–;13;1;62;69;10;37;22;–;12;1;62;66;9;35;22;–;14
9479150;      Schönwald, St;3;180;161;22;75;62;2;30;3;190;184;28;86;68;2;28;3;190;171;28;80;62;1;30;3;190;169;27;75;67;–;28;3;169;158;21;58;78;1;21;3;175;158;18;57;82;1;26
9479152;      Selb, GKSt;11;650;596;79;285;221;11;107;11;651;571;80;270;219;2;111;12;722;638;95;326;214;3;128;13;754;663;93;336;229;5;134;14;805;694;108;358;222;6;140;14;827;720;112;341;265;2;146
9479158;      Thiersheim, M;1;97;97;21;40;36;–;18;1;97;99;19;47;33;–;19;1;101;95;22;44;28;1;20;1;97;94;18;42;33;1;20;1;97;91;12;44;35;–;19;1;97;94;26;40;28;–;23
9479159;      Thierstein, M;1;51;50;12;26;12;–;17;1;51;49;11;29;9;–;11;1;56;46;12;24;10;–;12;1;56;51;14;23;14;–;10;2;101;83;16;24;43;–;15;2;101;96;14;31;51;–;14
