Straßenverkehrsunfälle seit 2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9471117;      Bischberg;23;19;9;10;28;–;28;4;24;20;15;5;24;1;23;4;18;17;10;7;21;1;20;1;13;11;9;2;15;–;15;2;26;21;12;9;25;–;25;5;14;11;8;3;12;–;12;3
9471119;      Breitengüßbach;31;24;9;15;38;–;38;7;25;20;8;12;35;–;35;5;22;18;8;10;28;–;28;4;27;19;8;11;26;–;26;8;27;23;10;13;29;–;29;4;21;15;7;8;15;–;15;6
9471120;      Burgebrach, M;33;28;16;12;34;–;34;5;32;27;16;11;32;–;32;5;22;20;10;10;22;–;22;2;28;21;15;6;22;–;22;7;27;20;12;8;22;–;22;7;25;20;8;12;25;1;24;5
9471122;      Burgwindheim, M;3;3;1;2;4;–;4;–;5;5;4;1;6;–;6;–;1;1;1;–;1;–;1;–;10;10;4;6;14;–;14;–;11;10;3;7;12;–;12;1;3;3;1;2;3;–;3;–
9471123;      Buttenheim, M;20;13;3;10;23;–;23;7;18;14;2;12;18;–;18;4;17;13;5;8;17;–;17;4;18;13;4;9;15;1;14;5;21;13;5;8;17;–;17;8;21;18;7;11;20;1;19;3
9471128;      Ebrach, M;8;7;2;5;10;–;10;1;16;13;4;9;18;–;18;3;6;6;–;6;7;–;7;–;10;9;3;6;10;–;10;1;5;4;2;2;4;–;4;1;9;8;–;8;9;–;9;1
9471131;      Frensdorf;15;14;5;9;16;–;16;1;21;18;9;9;25;1;24;3;13;12;5;7;15;–;15;1;8;6;2;4;8;1;7;2;16;14;4;10;16;–;16;2;21;18;6;12;21;–;21;3
9471133;      Gerach;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;2;–;–;–;–;–;–;2;1;1;1;–;1;–;1;–
9471137;      Gundelsheim;16;8;3;5;10;–;10;8;13;8;–;8;10;–;10;5;15;10;6;4;11;–;11;5;12;11;5;6;13;–;13;1;16;6;4;2;6;–;6;10;17;9;4;5;9;–;9;8
9471140;      Hallstadt, St;53;44;35;9;52;–;52;9;62;41;33;8;56;–;56;21;68;46;33;13;60;–;60;22;35;27;15;12;33;–;33;8;62;47;33;14;62;1;61;15;62;44;31;13;50;–;50;18
9471142;      Heiligenstadt i.OFr., M;17;17;1;16;20;–;20;–;18;15;3;12;19;–;19;3;11;10;3;7;13;1;12;1;11;10;3;7;10;–;10;1;15;12;5;7;18;–;18;3;11;8;6;2;8;2;6;3
9471145;      Hirschaid, M;62;58;30;28;93;2;91;4;67;54;27;27;66;–;66;13;53;42;25;17;58;–;58;11;56;39;16;23;48;–;48;17;59;53;29;24;78;1;77;6;73;54;27;27;68;–;68;19
9471150;      Kemmern;11;8;4;4;12;–;12;3;13;10;5;5;14;–;14;3;9;7;3;4;12;–;12;2;5;3;–;3;3;–;3;2;8;4;2;2;5;–;5;4;8;6;4;2;8;–;8;2
9471151;      Königsfeld;4;3;1;2;4;–;4;1;5;5;–;5;5;–;5;–;4;4;1;3;5;–;5;–;7;7;2;5;8;–;8;–;2;2;–;2;2;–;2;–;7;7;3;4;9;–;9;–
9471152;      Lauter;1;1;–;1;1;–;1;–;4;4;1;3;4;–;4;–;1;–;–;–;–;–;–;1;6;5;2;3;5;–;5;1;3;3;1;2;3;–;3;–;7;7;4;3;12;–;12;–
9471154;      Lisberg;2;2;1;1;2;–;2;–;4;4;2;2;6;1;5;–;3;2;2;–;2;–;2;1;4;3;2;1;5;–;5;1;5;3;–;3;3;–;3;2;5;5;3;2;6;–;6;–
9471155;      Litzendorf;26;23;12;11;26;–;26;3;21;16;6;10;24;–;24;5;12;10;5;5;13;–;13;2;16;15;8;7;17;–;17;1;17;17;6;11;22;–;22;–;27;22;13;9;32;1;31;5
9471159;      Memmelsdorf;28;26;13;13;34;–;34;2;31;21;8;13;26;–;26;10;27;25;11;14;31;–;31;2;22;18;8;10;20;–;20;4;37;29;14;15;35;1;34;8;27;23;9;14;25;1;24;4
9471165;      Oberhaid;25;18;7;11;27;1;26;7;25;15;3;12;23;–;23;10;19;11;8;3;14;–;14;8;23;14;2;12;19;–;19;9;25;17;7;10;23;–;23;8;20;18;8;10;24;1;23;2
9471169;      Pettstadt;12;11;5;6;14;–;14;1;12;10;2;8;14;–;14;2;9;6;4;2;6;–;6;3;12;10;5;5;12;–;12;2;4;3;1;2;4;–;4;1;10;7;1;6;11;–;11;3
9471172;      Pommersfelden;11;9;3;6;11;–;11;2;8;7;1;6;9;–;9;1;12;8;2;6;9;–;9;4;9;6;1;5;10;–;10;3;13;11;–;11;19;1;18;2;9;7;3;4;12;–;12;2
9471173;      Priesendorf;2;2;–;2;2;–;2;–;3;2;2;–;2;–;2;1;2;2;2;–;4;–;4;–;8;6;3;3;6;–;6;2;2;1;–;1;1;–;1;1;1;1;–;1;3;–;3;–
9471174;      Rattelsdorf, M;14;8;2;6;13;–;13;6;10;6;3;3;8;–;8;4;17;16;7;9;21;1;20;1;16;14;7;7;16;–;16;2;16;12;2;10;17;–;17;4;13;9;5;4;9;–;9;4
9471175;      Reckendorf;5;4;2;2;4;–;4;1;4;3;3;–;3;–;3;1;4;3;3;–;3;–;3;1;2;2;–;2;5;–;5;–;4;4;2;2;5;–;5;–;3;3;1;2;5;1;4;–
9471185;      Scheßlitz, St;37;27;8;19;33;1;32;10;41;32;5;27;43;–;43;9;34;27;9;18;33;1;32;7;33;26;12;14;33;1;32;7;33;24;8;16;36;–;36;9;43;24;3;21;31;–;31;19
9471186;      Schönbrunn i.Steigerwald;3;3;–;3;7;–;7;–;3;3;2;1;4;–;4;–;4;4;2;2;6;–;6;–;2;2;1;1;2;–;2;–;3;1;–;1;1;–;1;2;3;1;1;–;1;–;1;2
9471189;      Stadelhofen;12;8;–;8;10;–;10;4;21;15;1;14;23;–;23;6;13;10;–;10;16;–;16;3;18;6;2;4;8;–;8;12;16;6;–;6;7;–;7;10;16;8;2;6;15;–;15;8
9471191;      Stegaurach;22;18;11;7;21;–;21;4;22;18;13;5;23;–;23;4;24;20;13;7;24;–;24;4;28;25;19;6;32;–;32;3;23;18;12;6;19;–;19;5;20;15;11;4;18;–;18;5
9471195;      Strullendorf;58;46;15;31;70;3;67;12;50;32;11;21;51;–;51;18;32;21;6;15;28;–;28;11;47;33;8;25;49;–;49;14;59;50;13;37;56;–;56;9;34;26;8;18;31;–;31;8
9471207;      Viereth-Trunstadt;14;11;6;5;18;1;17;3;9;8;3;5;12;–;12;1;5;4;1;3;4;–;4;1;10;7;2;5;12;–;12;3;12;9;4;5;10;–;10;3;12;9;4;5;11;–;11;3
9471208;      Walsdorf;7;6;4;2;7;–;7;1;12;10;6;4;12;–;12;2;11;10;3;7;11;–;11;1;6;3;–;3;4;–;4;3;9;7;1;6;13;–;13;2;8;7;3;4;9;–;9;1
9471209;      Wattendorf;–;–;–;–;–;–;–;–;1;–;–;–;–;–;–;1;2;–;–;–;–;–;–;2;2;2;–;2;2;–;2;–;4;4;1;3;5;–;5;–;2;2;–;2;2;–;2;–
9471214;      Zapfendorf, M;18;14;4;10;18;1;17;4;27;15;6;9;20;1;19;12;16;10;5;5;10;–;10;6;27;20;5;15;28;–;28;7;29;20;7;13;27;1;26;9;29;19;12;7;22;–;22;10
9471220;      Schlüsselfeld, St;44;30;11;19;39;–;39;14;42;34;8;26;59;1;58;8;32;20;6;14;29;–;29;12;33;25;7;18;32;1;31;8;43;34;14;20;45;1;44;9;39;31;12;19;36;–;36;8
9471444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9472111;      Ahorntal;10;9;–;9;9;–;9;1;10;8;2;6;11;1;10;2;5;5;–;5;5;–;5;–;4;3;–;3;4;–;4;1;4;4;–;4;4;–;4;–;7;7;1;6;7;–;7;–
9472115;      Aufseß;12;11;3;8;13;–;13;1;8;8;–;8;10;–;10;–;4;4;3;1;4;–;4;–;4;2;–;2;2;–;2;2;6;6;1;5;6;–;6;–;4;4;1;3;4;–;4;–
9472116;      Bad Berneck i.Fichtelgebirge, St;25;18;5;13;24;1;23;7;25;20;7;13;28;1;27;5;12;9;3;6;10;–;10;3;11;8;5;3;10;–;10;3;21;13;4;9;24;–;24;8;20;10;6;4;14;–;14;10
9472118;      Betzenstein, St;24;16;3;13;22;–;22;8;22;13;1;12;19;–;19;9;21;12;1;11;15;–;15;9;29;15;2;13;17;–;17;14;25;15;–;15;22;–;22;10;22;14;2;12;18;–;18;8
9472119;      Bindlach;34;30;9;21;45;–;45;4;41;33;17;16;39;–;39;8;41;30;11;19;35;–;35;11;22;19;10;9;25;–;25;3;41;25;13;12;30;1;29;16;34;21;7;14;28;–;28;13
9472121;      Bischofsgrün;14;11;2;9;14;–;14;3;9;7;–;7;10;–;10;2;11;8;2;6;13;–;13;3;9;6;–;6;6;1;5;3;11;6;–;6;20;–;20;5;14;10;2;8;11;–;11;4
9472127;      Creußen, St;18;12;5;7;14;–;14;6;30;23;8;15;31;–;31;7;20;13;6;7;18;–;18;7;18;15;6;9;21;–;21;3;36;28;9;19;34;1;33;8;20;14;3;11;18;2;16;6
9472131;      Eckersdorf;15;13;4;9;15;1;14;2;23;20;10;10;24;–;24;3;18;15;8;7;18;–;18;3;15;12;5;7;18;1;17;3;13;10;1;9;10;–;10;3;27;21;8;13;32;–;32;6
9472133;      Emtmannsberg;3;3;2;1;7;–;7;–;3;3;–;3;3;–;3;–;3;2;–;2;3;–;3;1;2;1;–;1;3;–;3;1;6;4;1;3;5;–;5;2;1;–;–;–;–;–;–;1
9472138;      Fichtelberg;4;4;2;2;5;1;4;–;12;8;4;4;14;1;13;4;9;8;3;5;9;–;9;1;6;4;3;1;4;–;4;2;4;2;–;2;2;–;2;2;5;4;2;2;7;–;7;1
9472139;      Gefrees, St;50;40;3;37;65;1;64;10;51;36;8;28;41;–;41;15;36;23;4;19;29;–;29;13;42;28;3;25;42;1;41;14;53;33;4;29;58;2;56;20;36;22;4;18;30;–;30;14
9472140;      Gesees;7;6;3;3;7;–;7;1;4;4;4;–;5;–;5;–;6;6;3;3;8;–;8;–;2;–;–;–;–;–;–;2;2;2;1;1;3;–;3;–;4;4;2;2;6;–;6;–
9472141;      Glashütten;2;2;2;–;3;–;3;–;2;2;–;2;2;–;2;–;–;–;–;–;–;–;–;–;3;2;2;–;2;–;2;1;2;1;1;–;1;–;1;1;–;–;–;–;–;–;–;–
9472143;      Goldkronach, St;4;3;2;1;6;1;5;1;7;6;2;4;10;–;10;1;8;7;1;6;8;–;8;1;9;7;1;6;11;–;11;2;6;6;3;3;6;1;5;–;7;6;3;3;8;–;8;1
9472146;      Haag;31;18;2;16;25;–;25;13;12;9;1;8;18;1;17;3;20;16;–;16;17;–;17;4;20;8;1;7;13;–;13;12;22;12;–;12;15;1;14;10;11;7;–;7;15;–;15;4
9472150;      Heinersreuth;9;8;4;4;13;–;13;1;12;8;5;3;12;–;12;4;7;7;5;2;9;–;9;–;8;4;3;1;6;–;6;4;11;8;5;3;9;–;9;3;10;4;3;1;8;–;8;6
9472154;      Hollfeld, St;23;20;9;11;24;1;23;3;10;8;5;3;12;–;12;2;25;23;8;15;35;–;35;2;6;5;–;5;5;–;5;1;19;16;4;12;25;–;25;3;33;26;12;14;31;1;30;7
9472155;      Hummeltal;9;8;–;8;8;–;8;1;17;13;3;10;20;–;20;4;10;5;–;5;8;–;8;5;9;6;1;5;7;–;7;3;20;15;2;13;23;–;23;5;4;4;–;4;6;–;6;–
9472156;      Kirchenpingarten;–;–;–;–;–;–;–;–;7;7;1;6;13;1;12;–;2;1;–;1;1;–;1;1;5;4;–;4;6;–;6;1;3;3;1;2;4;–;4;–;3;2;–;2;2;–;2;1
9472164;      Mehlmeisel;2;2;1;1;2;–;2;–;3;2;1;1;3;–;3;1;1;1;–;1;1;–;1;–;1;1;–;1;2;–;2;–;4;1;1;–;1;–;1;3;2;2;1;1;2;–;2;–
9472166;      Mistelbach;2;2;2;–;2;–;2;–;7;6;2;4;11;–;11;1;2;2;1;1;2;–;2;–;4;3;–;3;3;–;3;1;4;4;1;3;6;–;6;–;5;4;1;3;5;–;5;1
9472167;      Mistelgau;8;6;4;2;7;–;7;2;12;12;4;8;17;1;16;–;10;9;5;4;10;–;10;1;10;6;4;2;7;–;7;4;5;5;–;5;9;–;9;–;5;5;–;5;8;–;8;–
9472175;      Pegnitz, St;95;73;14;59;128;2;126;22;103;71;18;53;100;3;97;32;84;62;21;41;78;–;78;22;75;48;13;35;55;–;55;27;92;54;14;40;85;2;83;38;88;62;20;42;97;1;96;26
9472176;      Plankenfels;5;4;1;3;6;–;6;1;5;5;1;4;7;–;7;–;5;4;–;4;5;–;5;1;2;1;–;1;1;–;1;1;8;7;1;6;11;–;11;1;3;2;–;2;2;–;2;1
9472177;      Plech, M;25;15;2;13;18;–;18;10;21;14;1;13;19;1;18;7;20;14;2;12;18;2;16;6;26;14;1;13;16;–;16;12;33;17;2;15;23;–;23;16;25;14;2;12;15;–;15;11
9472179;      Pottenstein, St;25;17;2;15;27;–;27;8;25;16;7;9;23;–;23;9;22;19;5;14;25;–;25;3;12;6;1;5;7;–;7;6;23;19;5;14;24;–;24;4;20;15;4;11;18;1;17;5
9472180;      Prebitz;2;1;1;–;1;–;1;1;4;3;1;2;3;–;3;1;1;–;–;–;–;–;–;1;2;1;–;1;1;–;1;1;5;4;1;3;4;–;4;1;2;2;1;1;3;–;3;–
9472184;      Schnabelwaid, M;3;2;–;2;4;–;4;1;3;2;–;2;3;–;3;1;3;3;–;3;4;–;4;–;3;–;–;–;–;–;–;3;–;–;–;–;–;–;–;–;2;2;2;–;2;–;2;–
9472188;      Seybothenreuth;5;4;1;3;7;–;7;1;4;2;–;2;4;–;4;2;1;1;–;1;1;–;1;–;–;–;–;–;–;–;–;–;6;6;1;5;11;–;11;–;4;3;–;3;5;–;5;1
9472190;      Speichersdorf;18;16;9;7;25;–;25;2;18;15;4;11;23;–;23;3;14;12;10;2;16;–;16;2;16;14;6;8;16;1;15;2;26;16;1;15;23;–;23;10;11;9;–;9;12;–;12;2
9472197;      Waischenfeld, St;10;9;1;8;10;–;10;1;14;12;3;9;13;–;13;2;7;7;–;7;7;–;7;–;13;10;4;6;19;–;19;3;10;9;1;8;11;1;10;1;10;10;3;7;14;–;14;–
9472198;      Warmensteinach;9;8;5;3;10;–;10;1;10;10;4;6;12;1;11;–;2;2;1;1;2;–;2;–;6;4;3;1;4;–;4;2;7;5;1;4;6;1;5;2;4;2;2;–;7;–;7;2
9472199;      Weidenberg, M;32;26;7;19;52;1;51;6;29;22;2;20;39;1;38;7;20;16;3;13;27;1;26;4;29;20;6;14;26;–;26;9;21;17;5;12;24;1;23;4;25;12;4;8;17;–;17;13
9472444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9473112;      Ahorn;12;8;2;6;10;–;10;4;11;11;5;6;16;–;16;–;6;5;2;3;6;–;6;1;15;13;6;7;19;–;19;2;9;7;3;4;8;1;7;2;14;11;3;8;17;–;17;3
9473120;      Dörfles-Esbach;30;16;8;8;24;–;24;14;21;12;9;3;13;–;13;9;15;11;9;2;19;–;19;4;18;10;6;4;10;–;10;8;22;18;12;6;23;–;23;4;19;10;5;5;17;–;17;9
9473121;      Ebersdorf b.Coburg;28;24;5;19;38;–;38;4;30;27;7;20;34;–;34;3;19;13;2;11;19;–;19;6;34;24;4;20;34;1;33;10;26;16;4;12;26;–;26;10;32;22;6;16;27;–;27;10
9473132;      Großheirath;10;7;1;6;9;–;9;3;11;9;6;3;11;–;11;2;3;3;2;1;4;–;4;–;11;6;2;4;8;–;8;5;8;5;2;3;7;–;7;3;7;6;2;4;8;–;8;1
9473134;      Grub a.Forst;12;8;2;6;9;–;9;4;6;4;2;2;4;–;4;2;4;4;2;2;5;–;5;–;12;6;1;5;12;–;12;6;7;3;–;3;3;–;3;4;4;3;1;2;6;–;6;1
9473138;      Itzgrund;11;10;2;8;11;–;11;1;6;3;–;3;3;–;3;3;4;3;–;3;3;–;3;1;11;10;4;6;13;–;13;1;8;6;3;3;11;–;11;2;10;9;2;7;11;–;11;1
9473141;      Lautertal;22;16;10;6;17;–;17;6;19;11;5;6;12;–;12;8;22;11;3;8;15;–;15;11;18;15;5;10;22;–;22;3;24;14;6;8;15;–;15;10;12;8;4;4;8;–;8;4
9473144;      Meeder;18;12;1;11;14;–;14;6;43;25;4;21;35;1;34;18;22;10;3;7;15;2;13;12;32;22;6;16;30;–;30;10;34;24;5;19;28;–;28;10;21;14;1;13;20;–;20;7
9473151;      Neustadt b.Coburg, GKSt;46;33;22;11;48;–;48;13;66;61;40;21;86;–;86;5;54;45;30;15;56;–;56;9;67;47;39;8;66;–;66;20;73;57;40;17;66;–;66;16;68;50;33;17;64;–;64;18
9473153;      Niederfüllbach;5;4;–;4;6;–;6;1;3;3;–;3;5;–;5;–;11;8;5;3;11;–;11;3;12;9;9;–;12;–;12;3;4;3;2;1;3;–;3;1;8;8;5;3;9;1;8;–
9473158;      Bad Rodach, St;28;20;7;13;22;–;22;8;26;22;10;12;24;–;24;4;14;12;3;9;14;2;12;2;22;17;9;8;18;–;18;5;28;23;13;10;27;–;27;5;20;18;7;11;31;–;31;2
9473159;      Rödental, St;49;37;27;10;47;–;47;12;48;33;21;12;42;–;42;15;26;22;16;6;24;–;24;4;35;23;13;10;34;–;34;12;40;31;19;12;46;–;46;9;47;41;26;15;52;2;50;6
9473165;      Seßlach, St;8;6;4;2;11;–;11;2;8;8;3;5;9;1;8;–;11;11;3;8;12;–;12;–;6;6;4;2;6;–;6;–;7;7;2;5;13;2;11;–;9;8;4;4;10;–;10;1
9473166;      Sonnefeld;29;25;12;13;37;1;36;4;22;18;7;11;25;–;25;4;15;11;5;6;19;–;19;4;16;11;3;8;17;–;17;5;22;17;8;9;19;–;19;5;29;19;6;13;23;–;23;10
9473170;      Untersiemau;12;9;4;5;13;–;13;3;11;8;4;4;9;–;9;3;6;6;5;1;6;–;6;–;9;7;4;3;8;–;8;2;18;16;9;7;18;1;17;2;13;9;5;4;10;–;10;4
9473174;      Weidhausen b.Coburg;10;8;6;2;10;–;10;2;8;5;2;3;6;–;6;3;4;4;4;–;5;–;5;–;2;2;1;1;4;–;4;–;9;7;3;4;12;–;12;2;11;8;8;–;8;–;8;3
9473175;      Weitramsdorf;13;10;7;3;15;–;15;3;14;13;10;3;14;1;13;1;12;8;6;2;8;–;8;4;12;8;5;3;9;–;9;4;22;19;14;5;23;–;23;3;16;12;3;9;18;1;17;4
9473444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9474119;      Dormitz;5;4;2;2;4;–;4;1;1;1;–;1;2;–;2;–;7;5;4;1;5;–;5;2;7;6;3;3;7;–;7;1;3;2;1;1;2;–;2;1;1;–;–;–;–;–;–;1
9474121;      Ebermannstadt, St;49;41;18;23;52;–;52;8;49;43;17;26;54;2;52;6;34;33;15;18;36;–;36;1;26;19;10;9;20;–;20;7;26;23;13;10;29;–;29;3;33;29;20;9;37;–;37;4
9474122;      Effeltrich;14;11;5;6;13;–;13;3;7;7;3;4;10;–;10;–;10;7;6;1;7;–;7;3;9;8;4;4;11;–;11;1;7;5;1;4;7;–;7;2;6;5;2;3;5;–;5;1
9474123;      Eggolsheim, M;35;27;5;22;38;–;38;8;36;28;9;19;37;1;36;8;39;33;9;24;42;–;42;6;34;22;4;18;26;1;25;12;37;29;9;20;37;1;36;8;35;32;10;22;47;–;47;3
9474124;      Egloffstein, M;12;12;4;8;12;–;12;–;7;5;3;2;8;–;8;2;6;6;2;4;6;–;6;–;12;11;7;4;12;–;12;1;10;9;1;8;13;2;11;1;8;7;4;3;9;–;9;1
9474126;      Forchheim, GKSt;214;171;137;34;224;1;223;43;226;181;147;34;226;1;225;45;173;143;116;27;179;1;178;30;164;139;111;28;183;4;179;25;192;155;131;24;194;–;194;37;186;155;120;35;191;–;191;31
9474129;      Gößweinstein, M;25;22;7;15;24;–;24;3;23;19;5;14;24;1;23;4;21;16;8;8;19;–;19;5;7;7;2;5;8;–;8;–;22;19;7;12;28;–;28;3;14;12;3;9;14;–;14;2
9474132;      Gräfenberg, St;13;13;2;11;16;–;16;–;23;19;8;11;21;–;21;4;14;11;3;8;17;–;17;3;16;12;4;8;12;–;12;4;17;11;3;8;12;–;12;6;15;13;2;11;18;–;18;2
9474133;      Hallerndorf;14;11;5;6;13;–;13;3;10;9;4;5;14;–;14;1;14;12;5;7;14;1;13;2;13;12;5;7;19;–;19;1;13;11;3;8;11;–;11;2;8;8;4;4;9;1;8;–
9474134;      Hausen;16;11;4;7;17;1;16;5;18;17;5;12;30;–;30;1;13;12;7;5;13;–;13;1;14;12;3;9;13;–;13;2;15;10;9;1;10;–;10;5;15;13;4;9;14;–;14;2
9474135;      Heroldsbach;13;13;8;5;13;–;13;–;12;7;3;4;10;–;10;5;14;12;6;6;14;–;14;2;14;12;7;5;17;–;17;2;13;11;10;1;12;–;12;2;8;7;4;3;8;–;8;1
9474137;      Hetzles;5;4;1;3;6;–;6;1;4;4;1;3;6;–;6;–;1;–;–;–;–;–;–;1;12;11;3;8;17;–;17;1;4;4;–;4;5;–;5;–;5;5;2;3;7;–;7;–
9474138;      Hiltpoltstein, M;3;3;1;2;4;–;4;–;3;2;–;2;3;–;3;1;8;7;4;3;10;–;10;1;10;10;6;4;13;–;13;–;3;3;1;2;3;–;3;–;6;3;1;2;4;–;4;3
9474140;      Igensdorf, M;14;12;8;4;16;1;15;2;12;11;8;3;13;–;13;1;16;14;7;7;17;–;17;2;13;11;6;5;13;–;13;2;18;16;12;4;22;–;22;2;9;7;3;4;8;–;8;2
9474143;      Kirchehrenbach;8;7;4;3;7;–;7;1;7;6;4;2;9;–;9;1;5;5;3;2;6;–;6;–;7;4;2;2;5;–;5;3;5;4;1;3;5;–;5;1;7;5;2;3;6;–;6;2
9474144;      Kleinsendelbach;4;4;3;1;5;–;5;–;5;4;2;2;4;–;4;1;8;8;3;5;8;–;8;–;5;4;3;1;4;–;4;1;7;4;1;3;5;–;5;3;9;8;4;4;11;–;11;1
9474145;      Kunreuth;5;4;2;2;4;–;4;1;3;2;–;2;3;–;3;1;1;–;–;–;–;–;–;1;3;1;–;1;1;–;1;2;3;3;1;2;4;–;4;–;6;4;3;1;5;–;5;2
9474146;      Langensendelbach;8;8;2;6;9;1;8;–;16;11;2;9;11;–;11;5;6;4;1;3;5;–;5;2;4;3;2;1;3;–;3;1;3;3;1;2;3;–;3;–;8;8;5;3;8;–;8;–
9474147;      Leutenbach;12;10;2;8;11;1;10;2;5;4;2;2;5;–;5;1;6;4;–;4;7;–;7;2;7;6;1;5;6;–;6;1;5;4;1;3;4;–;4;1;9;9;2;7;10;1;9;–
9474154;      Neunkirchen a.Brand, M;25;24;14;10;29;–;29;1;27;23;14;9;27;–;27;4;13;11;5;6;14;–;14;2;23;16;11;5;18;–;18;7;20;17;15;2;18;–;18;3;21;18;10;8;21;–;21;3
9474156;      Obertrubach;8;7;2;5;9;–;9;1;2;1;1;–;1;–;1;1;6;5;2;3;5;–;5;1;5;4;–;4;5;–;5;1;6;6;2;4;6;–;6;–;7;6;–;6;7;–;7;1
9474158;      Pinzberg;14;13;1;12;18;1;17;1;15;14;6;8;20;–;20;1;18;13;4;9;19;–;19;5;14;10;5;5;11;–;11;4;10;9;5;4;10;–;10;1;12;11;4;7;12;–;12;1
9474160;      Poxdorf;3;3;2;1;5;–;5;–;4;4;3;1;4;–;4;–;3;3;1;2;3;–;3;–;2;2;1;1;3;–;3;–;5;5;–;5;7;–;7;–;1;–;–;–;–;–;–;1
9474161;      Pretzfeld, M;13;12;6;6;16;–;16;1;13;9;4;5;11;–;11;4;15;15;5;10;17;–;17;–;17;13;4;9;17;–;17;4;10;8;3;5;8;–;8;2;8;6;3;3;6;–;6;2
9474168;      Unterleinleiter;4;3;1;2;3;–;3;1;1;1;–;1;1;–;1;–;3;3;1;2;4;–;4;–;1;1;–;1;1;–;1;–;1;1;1;–;1;–;1;–;2;2;1;1;2;–;2;–
9474171;      Weilersbach;9;8;1;7;14;–;14;1;9;7;4;3;10;–;10;2;9;8;1;7;8;–;8;1;8;8;2;6;10;–;10;–;10;9;5;4;10;–;10;1;9;9;1;8;22;–;22;–
9474173;      Weißenohe;3;3;–;3;4;–;4;–;2;1;1;–;1;–;1;1;–;–;–;–;–;–;–;–;5;4;3;1;6;–;6;1;3;3;1;2;5;–;5;–;4;3;1;2;3;–;3;1
9474175;      Wiesenthau;3;2;1;1;3;–;3;1;6;6;2;4;8;1;7;–;6;6;1;5;8;–;8;–;8;7;1;6;11;–;11;1;9;8;1;7;10;–;10;1;5;5;1;4;6;–;6;–
9474176;      Wiesenttal, M;16;14;4;10;19;–;19;2;15;13;3;10;18;1;17;2;15;15;3;12;15;–;15;–;20;19;5;14;22;–;22;1;9;9;4;5;9;–;9;–;11;8;1;7;9;–;9;3
9475112;      Bad Steben, M;14;11;5;6;17;–;17;3;12;10;7;3;12;–;12;2;8;6;4;2;6;–;6;2;15;12;6;6;12;1;11;3;11;9;7;2;9;–;9;2;11;8;5;3;8;–;8;3
9475113;      Berg;25;16;1;15;27;–;27;9;48;32;5;27;46;2;44;16;26;16;2;14;23;–;23;10;35;25;4;21;38;–;38;10;27;15;2;13;17;2;15;12;27;16;3;13;25;–;25;11
9475120;      Döhlau;18;17;4;13;20;–;20;1;15;13;1;12;18;–;18;2;12;9;2;7;9;–;9;3;14;10;4;6;11;–;11;4;7;5;1;4;5;–;5;2;15;10;4;6;12;–;12;5
9475123;      Feilitzsch;16;12;2;10;17;–;17;4;12;10;2;8;14;1;13;2;9;7;4;3;8;–;8;2;15;11;–;11;14;–;14;4;14;8;4;4;11;–;11;6;13;12;4;8;16;–;16;1
9475127;      Gattendorf;10;8;2;6;16;–;16;2;11;8;1;7;13;–;13;3;8;6;2;4;6;–;6;2;14;8;1;7;11;–;11;6;11;7;–;7;18;–;18;4;12;7;1;6;8;–;8;5
9475128;      Geroldsgrün;6;4;2;2;6;–;6;2;6;5;2;3;7;–;7;1;6;4;2;2;5;1;4;2;5;4;1;3;4;–;4;1;13;13;2;11;19;–;19;–;8;5;2;3;8;–;8;3
9475136;      Helmbrechts, St;44;33;13;20;54;1;53;11;41;29;17;12;37;–;37;12;39;25;13;12;33;1;32;14;30;25;5;20;44;–;44;5;31;20;10;10;25;–;25;11;20;18;8;10;25;–;25;2
9475137;      Issigau;1;1;1;–;1;–;1;–;5;4;2;2;4;–;4;1;2;2;1;1;2;–;2;–;3;1;1;–;1;–;1;2;4;2;–;2;5;–;5;2;2;2;–;2;2;–;2;–
9475141;      Köditz;21;7;1;6;8;–;8;14;20;12;–;12;18;–;18;8;18;12;–;12;13;–;13;6;17;9;–;9;16;–;16;8;23;12;–;12;14;–;14;11;20;10;2;8;14;–;14;10
9475142;      Konradsreuth;20;12;4;8;14;–;14;8;18;12;2;10;19;–;19;6;16;11;8;3;14;–;14;5;11;8;4;4;9;1;8;3;29;17;6;11;22;1;21;12;16;10;4;6;12;–;12;6
9475145;      Leupoldsgrün;15;10;–;10;18;–;18;5;20;12;3;9;17;–;17;8;9;6;–;6;7;1;6;3;11;6;1;5;7;–;7;5;5;1;–;1;1;–;1;4;10;6;–;6;7;–;7;4
