Baugenehmigungen seit 2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9479159;      Thierstein, M;2;2;–;–;3;–;1;2;1;1;–;–;1;–;–;1;3;3;–;–;3;–;–;3;1;1;–;–;41;40;–;1;–;–;–;–;-2;–;-2;–;1;–;1;–;2;–;–;2;3;3;–;–;7;5;-2;4;–;–;–;–;2;2;1;-1
9479161;      Tröstau;–;–;–;–;–;–;-1;1;3;2;1;–;4;–;2;2;6;4;1;1;9;1;2;6;2;2;–;–;2;–;–;2;4;4;–;–;5;–;2;3;8;8;–;–;8;–;–;8;4;4;–;–;5;–;0;5;1;1;–;–;1;–;–;1
9479166;      Weißenstadt, St;10;8;2;–;15;–;3;12;6;4;–;2;35;19;12;4;2;2;–;–;3;1;–;2;11;5;–;6;47;24;17;6;2;2;–;–;2;1;-1;2;6;5;–;1;12;3;4;5;2;2;–;–;3;1;0;2;1;–;1;–;1;–;–;1
9479169;      Wunsiedel, St;22;21;–;1;44;1;17;26;18;17;1;–;21;1;3;17;11;11;–;–;9;-1;-2;12;16;16;–;–;71;53;–;18;13;9;2;2;24;3;11;10;11;11;–;–;60;16;33;11;13;12;–;1;25;13;5;7;7;7;–;–;4;–;2;2
9479444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9571111;      Adelshofen;–;–;–;–;2;1;–;1;1;1;–;–;2;–;–;2;1;–;1;–;2;–;–;2;3;3;–;–;3;–;–;3;–;–;–;–;–;–;–;–;2;2;–;–;3;–;1;2;2;2;–;–;2;–;–;2;3;2;1;–;4;1;–;3
9571113;      Arberg, M;3;3;–;–;4;1;–;3;3;1;2;–;5;1;3;1;6;6;–;–;8;1;-1;8;7;7;–;–;7;–;4;3;10;10;–;–;13;–;8;5;6;4;2;–;11;5;0;6;6;3;3;–;13;4;6;3;2;2;–;–;5;1;-1;5
9571114;      Aurach;4;3;1;–;6;–;6;–;13;11;1;1;21;–;11;10;12;11;1;–;14;–;3;11;14;11;1;2;24;5;12;7;10;8;2;–;12;1;1;10;11;8;2;1;24;2;17;5;14;11;1;2;38;14;15;9;3;2;1;–;6;2;3;1
9571115;      Bechhofen, M;21;17;4;–;26;3;9;14;18;15;1;2;33;18;1;14;16;14;2;–;18;1;1;16;21;18;2;1;28;4;9;15;21;18;2;1;33;6;1;26;32;20;8;4;89;33;31;25;23;16;5;2;42;5;23;14;10;7;2;1;15;4;1;10
9571122;      Bruckberg;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;1;–;–;1;–;–;1;1;–;1;–;3;–;3;–;3;1;2;–;5;2;–;3;1;1;–;–;3;1;–;2
9571125;      Buch a.Wald;2;2;–;–;2;–;–;2;4;4;–;–;4;1;–;3;–;–;–;–;2;–;1;1;1;–;1;–;2;–;2;–;3;3;–;–;3;–;1;2;6;4;2;–;9;2;2;5;1;1;–;–;1;–;–;1;1;–;–;1;4;–;3;1
9571127;      Burgoberbach;13;8;–;5;37;9;21;7;4;4;–;–;3;–;-2;5;11;11;–;–;32;21;-1;12;3;2;–;1;6;–;4;2;22;19;–;3;32;1;16;15;10;4;2;4;54;14;32;8;8;5;–;3;38;10;23;5;2;2;–;–;3;–;1;2
9571128;      Burk;1;1;–;–;1;–;–;1;4;3;1;–;7;–;3;4;1;–;1;–;2;1;–;1;3;2;1;–;5;–;2;3;5;5;–;–;6;1;–;5;2;1;1;–;3;1;2;–;1;1;–;–;7;2;5;0;2;2;–;–;4;2;-1;3
9571130;      Colmberg, M;4;3;–;1;14;7;5;2;13;11;1;1;17;–;6;11;4;2;–;2;15;5;7;3;1;1;–;–;1;–;–;1;7;6;1;–;10;–;3;7;4;4;–;–;12;2;6;4;7;7;–;–;8;–;1;7;–;–;–;–;1;-1;1;1
9571132;      Dentlein a.Forst, M;3;2;–;1;6;–;3;3;9;8;1;–;14;2;5;7;6;4;2;–;14;5;6;3;4;1;2;1;8;3;4;1;6;6;–;–;10;2;5;3;12;8;4;–;19;4;3;12;9;8;1;–;13;2;2;9;–;–;–;–;1;–;1;–
9571134;      Diebach;1;1;–;–;1;–;–;1;2;2;–;–;2;–;–;2;3;3;–;–;3;–;–;3;1;1;–;–;3;2;–;1;–;–;–;–;–;–;–;–;5;4;1;–;7;1;3;3;3;2;1;–;6;–;3;3;3;2;1;–;8;4;2;2
9571135;      Dietenhofen, M;15;12;2;1;20;-1;8;13;13;10;2;1;18;1;7;10;13;10;3;–;19;3;3;13;9;9;–;–;12;2;2;8;12;11;1;–;17;1;6;10;36;32;4;–;44;4;9;31;17;14;2;1;36;1;20;15;12;8;4;–;21;1;6;14
9571136;      Dinkelsbühl, GKSt;30;25;–;5;67;10;29;28;29;23;3;3;71;14;30;27;17;11;–;6;87;24;48;15;9;5;–;4;78;33;38;7;6;6;–;–;23;7;1;15;23;13;2;8;98;52;23;23;44;28;6;10;334;183;102;49;13;7;3;3;110;47;58;5
9571137;      Dombühl, M;6;6;–;–;6;–;-1;7;4;4;–;–;4;–;-1;5;8;4;3;1;14;4;6;4;7;6;1;–;8;–;2;6;6;6;–;–;6;–;–;6;20;12;3;5;73;34;28;11;9;4;1;4;46;10;32;4;5;4;–;1;12;2;6;4
9571139;      Dürrwangen, M;3;2;1;–;5;1;–;4;8;8;–;–;12;–;4;8;8;8;–;–;8;–;1;7;13;13;–;–;13;–;3;10;9;7;2;–;12;1;4;7;4;4;–;–;8;1;1;6;2;2;–;–;2;–;–;2;4;3;–;1;33;20;9;4
9571141;      Ehingen;3;3;–;–;3;–;1;2;4;4;–;–;5;–;2;3;6;6;–;–;8;–;3;5;2;1;1;–;5;–;2;3;5;3;–;2;10;2;4;4;5;4;–;1;9;2;2;5;2;–;2;–;5;1;2;2;1;1;–;–;4;–;1;3
9571145;      Feuchtwangen, St;31;22;1;8;90;16;38;36;26;20;3;3;69;17;27;25;30;25;1;4;63;8;27;28;50;45;2;3;91;13;26;52;33;22;5;6;79;17;26;36;48;30;10;8;129;27;64;38;30;20;8;2;59;18;16;25;11;7;1;3;30;5;12;13
9571146;      Flachslanden, M;6;2;–;4;27;–;23;4;11;10;1;–;12;1;3;8;4;2;2;–;6;1;3;2;3;3;–;–;3;–;–;3;6;6;–;–;8;–;1;7;5;4;1;–;13;4;3;6;14;11;2;1;20;2;11;7;26;25;1;–;32;3;8;21
9571152;      Gebsattel;3;3;–;–;3;–;1;2;4;3;–;1;7;3;1;3;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;3;2;1;–;6;2;1;3;2;1;1;–;3;–;1;2;10;5;5;–;16;2;9;5;2;2;–;–;4;1;1;2
9571154;      Gerolfingen;–;–;–;–;3;1;2;–;1;1;–;–;1;–;–;1;6;6;–;–;7;2;2;3;2;2;–;–;5;2;2;1;2;1;1;–;3;1;1;1;6;5;–;1;10;2;7;1;6;4;2;–;10;3;2;5;–;–;–;–;4;3;-1;2
9571155;      Geslau;4;4;–;–;4;–;–;4;8;8;–;–;8;–;2;6;4;2;1;1;8;3;–;5;3;3;–;–;3;–;–;3;6;5;1;–;7;2;–;5;15;10;3;2;28;1;9;18;3;3;–;–;3;–;2;1;3;3;–;–;4;–;1;3
9571165;      Heilsbronn, St;22;19;3;–;27;–;15;12;33;29;3;1;47;4;6;37;16;10;–;6;36;10;19;7;7;7;–;–;9;4;–;5;21;16;3;2;48;10;17;21;48;41;7;–;58;4;6;48;15;10;3;2;37;8;14;15;9;7;–;2;30;5;17;8
9571166;      Herrieden, St;26;20;3;3;56;13;23;20;15;10;3;2;27;4;13;10;21;16;5;–;31;3;6;22;14;9;3;2;30;6;15;9;18;12;5;1;43;5;23;15;26;13;7;6;60;10;30;20;23;18;2;3;57;12;30;15;3;2;1;–;15;3;7;5
9571169;      Insingen;3;3;–;–;3;-1;1;3;2;1;1;–;5;1;-1;5;1;1;–;–;1;–;–;1;3;3;–;–;4;–;1;3;7;6;1;–;8;–;-1;9;6;4;1;1;10;2;3;5;4;4;–;–;4;–;1;3;2;2;–;–;4;1;–;3
9571170;      Langfurth;4;4;–;–;6;–;3;3;3;3;–;–;4;–;1;3;5;5;–;–;7;–;-1;8;9;8;1;–;11;1;2;8;8;8;–;–;11;–;5;6;9;8;1;–;12;1;5;6;3;3;–;–;3;–;1;2;1;1;–;–;6;2;1;3
9571171;      Lehrberg, M;1;1;–;–;1;–;-1;2;1;1;–;–;1;–;–;1;–;–;–;–;–;–;-1;1;2;2;–;–;3;–;1;2;4;–;2;2;19;1;14;4;12;8;2;2;33;9;13;11;6;5;1;–;14;3;7;4;5;4;1;–;16;6;2;8
9571174;      Leutershausen, St;10;9;1;–;14;–;4;10;11;10;1;–;12;–;4;8;13;12;–;1;23;8;4;11;4;4;–;–;5;–;2;3;9;7;2;–;14;–;5;9;19;13;4;2;39;11;6;22;5;4;1;–;6;–;1;5;3;2;1;–;16;2;8;6
9571175;      Lichtenau, M;1;1;–;–;1;–;–;1;6;5;1;–;8;1;2;5;4;2;1;1;7;1;4;2;2;2;–;–;3;–;2;1;11;10;–;1;22;2;9;11;7;5;1;1;18;1;2;15;12;11;1;–;19;2;3;14;1;1;–;–;6;–;6;0
9571177;      Merkendorf, St;8;8;–;–;9;–;1;8;10;8;–;2;19;2;6;11;20;17;2;1;27;3;7;17;9;8;1;–;11;1;1;9;6;6;–;–;6;–;1;5;13;6;7;–;19;4;9;6;13;11;1;1;21;1;10;10;15;13;2;–;18;2;3;13
9571178;      Mitteleschenbach;4;3;1;–;7;1;2;4;3;3;–;–;3;–;–;3;2;2;–;–;2;–;–;2;8;7;–;1;13;–;6;7;4;4;–;–;5;–;2;3;5;4;–;1;9;1;1;7;6;6;–;–;7;1;1;5;3;1;2;–;6;1;2;3
9571179;      Mönchsroth;2;2;–;–;2;-1;2;1;4;4;–;–;4;–;–;4;2;2;–;–;2;–;–;2;7;7;–;–;8;–;4;4;9;7;2;–;14;3;3;8;2;1;1;–;7;–;4;3;3;3;–;–;4;–;–;4;1;–;1;–;7;5;1;1
9571180;      Neuendettelsau;27;23;2;2;45;3;21;21;21;19;1;1;41;6;17;18;11;8;2;1;46;32;5;9;33;29;–;4;96;31;39;26;22;21;1;–;22;2;-3;23;22;13;8;1;53;15;19;19;11;8;1;2;28;2;17;9;7;5;–;2;76;59;2;15
9571181;      Neusitz;1;1;–;–;2;–;3;-1;3;2;1;–;4;–;3;1;2;2;–;–;–;–;–;–;2;1;1;–;3;2;–;1;2;2;–;–;2;–;1;1;2;2;–;–;3;–;1;2;3;1;2;–;7;1;3;3;1;–;1;–;2;2;–;–
9571183;      Oberdachstetten;6;2;2;2;13;4;5;4;5;5;–;–;5;–;–;5;8;8;–;–;8;–;–;8;8;8;–;–;8;–;1;7;3;2;–;1;5;–;1;4;12;10;2;–;14;1;3;10;4;2;1;1;13;1;8;4;3;1;–;2;13;3;9;1
9571188;      Ohrenbach;–;–;–;–;–;–;–;–;2;2;–;–;2;–;–;2;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;1;–;–;4;1;1;2;2;2;–;–;3;–;–;3;4;2;2;–;7;3;4;–;1;1;–;–;2;–;–;2
9571189;      Ornbau, St;4;3;1;–;6;3;-1;4;5;4;1;–;5;1;2;2;2;1;1;–;4;1;1;2;3;3;–;–;5;–;–;5;4;3;1;–;6;1;3;2;10;5;5;–;17;7;4;6;4;3;1;–;6;1;–;5;–;–;–;–;2;–;–;2
9571190;      Petersaurach;14;14;–;–;16;1;2;13;4;4;–;–;6;–;3;3;14;13;1;–;14;–;4;10;12;10;2;–;14;–;5;9;4;4;–;–;23;9;10;4;18;14;3;1;35;6;17;12;8;7;1;–;15;–;4;11;4;3;1;–;8;1;2;5
9571192;      Röckingen;2;1;–;1;5;–;3;2;2;2;–;–;2;–;–;2;4;4;–;–;4;–;1;3;1;1;–;–;1;–;1;–;5;3;2;–;8;3;3;2;9;6;2;1;14;2;10;2;1;1;–;–;3;–;2;1;1;1;–;–;2;–;1;1
9571193;      Rothenburg ob der Tauber, GKSt;15;12;1;2;39;12;12;15;18;15;1;2;75;41;17;17;15;13;1;1;27;5;7;15;6;6;–;–;12;4;4;4;14;8;5;1;50;32;8;10;11;4;1;6;63;24;38;1;12;10;1;1;35;4;22;9;8;2;1;5;78;33;41;4
9571194;      Rügland;2;2;–;–;2;–;1;1;4;3;1;–;5;–;1;4;7;7;–;–;7;–;1;6;5;5;–;–;5;–;2;3;8;8;–;–;10;1;2;7;6;5;–;1;8;1;4;3;3;2;1;–;4;–;4;–;2;2;–;–;2;–;–;2
9571196;      Sachsen b.Ansbach;12;12;–;–;13;–;2;11;18;16;1;1;28;2;11;15;5;3;2;–;7;–;2;5;5;4;–;1;21;17;4;–;7;5;1;1;12;7;–;5;8;6;2;–;29;14;5;10;5;3;1;1;17;2;12;3;8;7;–;1;10;3;–;7
9571198;      Schillingsfürst, St;5;5;–;–;5;1;–;4;7;5;1;1;11;4;3;4;14;11;3;–;17;1;3;13;7;5;–;2;16;3;8;5;2;2;–;–;7;2;4;1;9;5;4;–;15;–;4;11;14;10;3;1;25;8;9;8;3;3;–;–;5;1;2;2
9571199;      Schnelldorf;7;4;1;2;21;8;10;3;13;10;3;–;22;2;8;12;4;4;–;–;4;–;1;3;2;–;1;1;10;7;2;1;8;5;2;1;24;14;4;6;12;10;2;–;27;6;8;13;15;8;4;3;46;21;10;15;2;1;–;1;4;–;–;4
9571200;      Schopfloch, M;8;6;2;–;14;3;5;6;13;11;–;2;22;3;14;5;4;4;–;–;4;–;1;3;2;2;–;–;2;–;–;2;8;6;1;1;11;1;1;9;8;3;3;2;26;9;10;7;8;4;2;2;21;6;9;6;3;3;–;–;3;–;1;2
9571205;      Steinsfeld;3;2;1;–;4;1;–;3;–;–;–;–;–;–;–;–;3;3;–;–;3;–;–;3;1;1;–;–;1;–;–;1;7;4;2;1;11;3;4;4;6;5;1;–;12;1;7;4;4;2;–;2;12;6;2;4;1;–;–;1;5;2;2;1
9571208;      Unterschwaningen;2;2;–;–;2;–;1;1;1;–;1;–;5;2;1;2;3;3;–;–;2;–;-1;3;2;2;–;–;2;–;–;2;1;1;–;–;1;–;–;1;4;3;1;–;5;-1;3;3;1;1;–;–;1;–;–;1;2;2;–;–;2;–;–;2
9571214;      Wassertrüdingen, St;11;11;–;–;10;-1;2;9;18;10;4;4;57;27;22;8;11;9;1;1;15;2;3;10;3;3;–;–;4;–;1;3;5;3;1;1;15;7;4;4;17;13;1;3;34;5;19;10;22;10;7;5;95;18;66;11;6;5;1;–;17;5;5;7
9571216;      Weidenbach, M;11;8;1;2;26;18;2;6;8;5;2;1;37;16;13;8;7;6;–;1;9;–;3;6;11;10;1;–;13;3;1;9;8;5;3;–;13;3;3;7;8;7;1;–;12;2;1;9;3;1;2;–;8;5;–;3;–;–;–;–;4;1;1;2
9571217;      Weihenzell;7;5;2;–;8;1;2;5;16;13;3;–;20;1;5;14;6;5;–;1;15;4;7;4;8;5;1;2;20;7;7;6;17;14;2;1;29;5;5;19;14;12;2;–;18;–;3;15;8;5;2;1;22;9;2;11;5;4;1;–;14;–;3;11
9571218;      Weiltingen, M;3;3;–;–;3;–;2;1;2;2;–;–;2;–;–;2;4;3;1;–;7;1;2;4;3;3;–;–;5;–;2;3;6;6;–;–;6;–;1;5;3;2;1;–;4;1;1;2;7;5;2;–;8;0;5;3;5;4;–;1;11;3;8;0
9571222;      Wettringen;2;2;–;–;2;–;–;2;3;3;–;–;3;–;–;3;1;1;–;–;1;–;–;1;1;1;–;–;1;–;–;1;3;2;1;–;4;1;3;–;1;1;–;–;3;–;2;1;6;6;–;–;7;–;–;7;–;–;–;–;–;–;–;0
9571223;      Wieseth;1;–;1;–;2;1;1;–;6;6;–;–;7;–;4;3;3;3;–;–;3;–;1;2;3;3;–;–;3;–;1;2;6;6;–;–;8;1;4;3;11;10;1;–;12;–;3;9;4;2;1;1;10;1;6;3;11;10;1;–;14;1;3;10
9571224;      Wilburgstetten;8;7;1;–;26;5;14;7;4;4;–;–;4;–;–;4;4;4;–;–;12;3;5;4;8;8;–;–;8;–;4;4;4;4;–;–;9;5;1;3;10;9;1;–;13;1;6;6;3;1;1;1;7;1;5;1;3;2;1;–;4;–;-1;5
9571225;      Windelsbach;4;3;1;–;8;4;2;2;2;1;1;–;3;–;–;3;2;2;–;–;2;–;1;1;2;2;–;–;2;–;–;2;3;2;1;–;4;–;2;2;6;4;1;1;9;1;5;3;3;1;1;1;8;2;2;4;4;3;–;1;7;1;2;4
9571226;      Windsbach, St;14;13;1;–;18;3;3;12;12;8;4;–;16;3;4;9;45;42;1;2;52;9;2;41;21;19;2;–;27;–;11;16;44;39;1;4;92;27;27;38;10;9;1;–;13;-2;7;8;8;5;3;–;17;3;11;3;7;4;3;–;11;3;2;6
9571227;      Wittelshofen;3;3;–;–;6;1;3;2;3;2;1;–;5;–;3;2;1;1;–;–;6;2;2;2;6;6;–;–;6;–;1;5;3;3;–;–;6;–;–;6;3;3;–;–;4;–;2;2;5;3;1;1;19;3;8;8;1;1;–;–;1;–;-2;3
9571228;      Wörnitz;3;3;–;–;4;–;3;1;10;10;–;–;10;-1;1;10;7;3;2;2;13;1;1;11;2;1;–;1;10;–;8;2;8;4;3;1;15;3;5;7;9;8;–;1;11;3;-3;11;6;5;–;1;23;12;4;7;2;–;2;–;5;–;3;2
9571229;      Wolframs-Eschenbach, St;11;10;–;1;22;6;7;9;13;11;2;–;15;–;5;10;15;13;1;1;28;1;12;15;7;5;2;–;10;1;3;6;3;2;1;–;7;1;1;5;33;27;4;2;49;4;9;36;23;13;7;3;45;5;22;18;4;2;–;2;17;3;4;10
9571444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9572111;      Adelsdorf;168;166;2;–;175;–;6;169;169;164;1;4;203;15;22;166;153;151;1;1;176;13;10;153;77;75;1;1;81;–;2;79;15;11;3;1;23;2;7;14;14;12;2;–;17;–;-1;18;17;11;5;1;28;5;12;11;4;2;1;1;15;1;9;5
9572114;      Aurachtal;8;6;1;1;18;2;6;10;6;6;–;–;7;–;-3;10;6;1;2;3;20;3;13;4;4;4;–;–;6;–;–;6;13;12;1;–;15;1;–;14;4;3;1;–;8;1;2;5;22;19;3;–;27;–;9;18;4;3;1;–;6;–;–;6
9572115;      Baiersdorf, St;13;11;–;2;36;8;14;14;15;11;2;2;37;8;10;19;35;26;1;8;127;27;67;33;11;6;1;4;55;12;32;11;13;3;4;6;83;4;65;14;7;6;–;1;11;1;0;10;14;9;2;3;52;6;31;15;11;9;–;2;64;33;18;13
9572119;      Bubenreuth;12;5;5;2;26;4;9;13;10;10;–;–;11;–;2;9;8;6;–;2;30;17;4;9;2;1;1;–;6;3;3;–;7;6;1;–;7;–;-3;10;3;2;1;–;4;–;1;3;7;4;–;3;41;8;17;16;3;2;1;–;4;–;2;2
9572120;      Buckenhof;8;7;1;–;11;2;1;8;2;1;–;1;5;2;–;3;–;–;–;–;–;–;–;–;5;1;1;3;22;6;12;4;3;–;2;1;18;7;8;3;–;–;–;–;–;–;–;0;1;1;–;–;1;–;–;1;–;–;–;–;–;–;–;–
9572121;      Eckental, M;32;27;4;1;45;3;10;32;41;34;3;4;80;11;32;37;34;32;1;1;50;2;13;35;84;83;–;1;100;4;7;89;31;17;3;11;154;63;62;29;26;22;1;3;36;1;12;23;23;13;4;6;66;6;30;30;10;8;–;2;27;4;14;9
9572126;      Gremsdorf;3;2;1;–;4;–;–;4;2;2;–;–;6;5;–;1;5;5;–;–;5;–;–;5;10;9;1;–;12;1;–;11;6;4;2;–;9;2;–;7;7;5;1;1;14;–;9;5;4;3;1;–;7;–;4;3;3;2;–;1;7;2;2;3
9572127;      Großenseebach;2;2;–;–;2;–;–;2;3;1;1;1;14;3;8;3;4;4;–;–;7;–;3;4;3;3;–;–;5;–;1;4;10;5;4;1;17;2;9;6;4;4;–;–;7;2;-2;7;2;1;–;1;9;–;6;3;1;1;–;–;6;5;-1;2
9572130;      Hemhofen;14;12;1;1;25;3;6;16;7;4;3;–;11;1;4;6;5;3;1;1;13;2;4;7;7;5;–;2;20;5;6;9;6;6;–;–;7;1;–;6;11;7;–;4;41;1;32;8;12;8;2;2;30;14;5;11;5;2;1;2;30;16;11;3
9572131;      Heroldsberg, M;14;10;2;2;32;2;10;20;11;8;1;2;30;–;11;19;7;6;1;–;12;–;-1;13;15;14;–;1;35;5;14;16;8;6;1;1;28;8;9;11;13;13;–;–;16;–;4;12;13;10;3;–;23;3;8;12;2;1;–;1;43;41;1;1
9572132;      Herzogenaurach, St;46;28;7;11;131;12;67;52;128;94;3;31;427;84;207;136;44;38;1;5;71;6;19;46;46;37;4;5;199;110;39;50;104;89;6;9;173;21;52;100;95;73;12;10;203;27;77;99;40;19;3;18;236;68;142;26;17;9;1;7;79;12;51;16
9572133;      Heßdorf;12;10;1;1;17;–;6;11;10;7;3;–;14;2;3;9;7;6;–;1;13;1;–;12;13;10;2;1;37;23;1;13;9;9;–;–;10;–;–;10;42;38;4;–;54;5;6;43;22;16;6;–;32;1;6;25;12;9;2;1;26;3;12;11
9572135;      Höchstadt a.d.Aisch, St;34;26;4;4;66;–;31;35;30;24;1;5;62;3;11;48;56;46;7;3;81;1;15;65;32;20;2;10;128;19;77;32;56;50;4;2;81;3;23;55;25;17;7;1;44;6;16;22;43;27;5;11;198;61;105;32;9;6;1;2;37;21;8;8
9572137;      Kalchreuth;5;1;1;3;50;1;46;3;28;28;–;–;30;–;1;29;9;8;1;–;12;–;3;9;4;4;–;–;7;1;–;6;14;8;1;5;34;6;17;11;5;4;–;1;10;–;6;4;7;5;1;1;16;4;6;6;3;3;–;–;4;–;–;4
9572139;      Lonnerstadt, M;7;5;2;–;13;7;-1;7;9;7;2;–;11;–;2;9;12;11;–;1;14;–;1;13;7;7;–;–;8;–;–;8;7;6;1;–;11;1;5;5;17;16;–;1;21;1;2;18;9;9;–;–;8;–;-1;9;–;–;–;–;–;–;-1;1
9572141;      Marloffstein;–;–;–;–;1;–;–;1;2;2;–;–;3;–;2;1;15;15;–;–;16;–;-1;17;2;1;1;–;5;–;4;1;5;5;–;–;7;1;1;5;2;2;–;–;5;-1;–;6;4;4;–;–;23;6;10;7;2;2;–;–;4;1;1;2
9572142;      Möhrendorf;13;11;–;2;24;3;11;10;12;12;–;–;13;–;1;12;9;7;–;2;19;–;4;15;6;6;–;–;12;2;2;8;10;7;1;2;44;14;23;7;17;16;–;1;25;2;1;22;8;6;1;1;12;2;4;6;4;3;–;1;8;3;4;1
9572143;      Mühlhausen, M;6;6;–;–;8;1;1;6;14;13;1;–;15;1;–;14;16;10;4;2;31;5;7;19;6;5;1;–;10;2;4;4;5;4;–;1;7;1;2;4;9;3;2;4;37;3;25;9;5;4;1;–;6;–;–;6;2;2;–;–;3;–;1;2
9572147;      Oberreichenbach;3;2;1;–;5;1;-1;5;4;3;1;–;5;–;1;4;15;14;1;–;16;–;4;12;15;15;–;–;15;–;1;14;9;9;–;–;9;–;–;9;2;2;–;–;2;–;–;2;3;3;–;–;4;–;1;3;2;2;–;–;2;1;–;1
9572149;      Röttenbach;15;11;3;1;21;2;2;17;13;11;2;–;22;2;9;11;6;3;2;1;11;–;7;4;9;7;2;–;13;1;1;11;8;6;–;2;40;24;10;6;6;2;3;1;19;3;7;9;5;3;2;–;11;2;2;7;4;1;1;2;32;12;18;2
9572154;      Spardorf;5;5;–;–;5;–;–;5;3;2;1;–;4;–;2;2;8;8;–;–;8;–;–;8;3;1;–;2;88;87;–;1;1;1;–;–;1;–;-1;2;4;–;–;4;170;137;28;5;6;2;–;4;176;144;25;7;1;1;–;–;4;2;2;–
9572158;      Uttenreuth;6;4;–;2;20;10;5;5;15;14;1;–;16;–;1;15;8;8;–;–;8;–;-2;10;8;5;1;2;26;–;16;10;9;7;1;1;18;–;13;5;7;6;1;–;8;1;-1;8;5;1;3;1;13;–;6;7;3;2;1;–;7;2;2;3
9572159;      Vestenbergsgreuth, M;7;6;–;1;11;3;2;6;10;9;1;–;11;–;2;9;8;7;1;–;9;–;2;7;8;8;–;–;8;–;–;8;5;3;2;–;7;1;2;4;8;5;2;1;12;2;6;4;3;2;1;–;6;1;1;4;2;2;–;–;2;–;–;2
9572160;      Wachenroth, M;6;5;1;–;10;–;2;8;8;6;2;–;10;–;2;8;4;3;–;1;7;–;3;4;20;17;1;2;30;2;10;18;21;16;4;1;31;1;8;22;11;9;–;2;34;–;26;8;15;6;3;6;45;8;22;15;2;2;–;–;2;–;-2;4
9572164;      Weisendorf, M;12;7;1;4;31;9;13;9;12;9;–;3;27;3;10;14;28;25;3;–;41;3;5;33;19;16;3;–;40;15;4;21;53;45;3;5;82;11;20;51;42;37;4;1;56;4;13;39;23;13;5;5;78;25;38;15;3;3;–;–;4;1;-2;5
9572444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9573111;      Ammerndorf, M;1;–;1;–;4;1;-1;4;4;3;1;–;4;–;-2;6;5;2;1;2;14;1;7;6;2;1;–;1;10;2;6;2;1;1;–;–;2;–;1;1;3;3;–;–;6;1;3;2;3;2;–;1;19;9;9;1;–;–;–;–;3;2;2;-1
9573114;      Cadolzburg, M;27;22;2;3;57;18;16;23;39;35;–;4;63;10;11;42;20;15;1;4;39;7;22;10;31;27;3;1;48;3;9;36;26;23;2;1;32;1;4;27;20;14;3;3;38;4;19;15;32;22;4;6;109;5;84;20;9;8;–;1;21;3;10;8
9573115;      Großhabersdorf;16;12;4;–;22;2;1;19;20;16;2;2;32;7;9;16;11;5;6;–;22;1;8;13;48;46;2;–;54;1;10;43;30;26;3;1;44;2;16;26;21;16;5;–;34;4;8;22;5;5;–;–;8;-1;2;7;6;5;1;–;8;–;3;5
9573120;      Langenzenn, St;21;20;1;–;23;1;-2;24;23;22;1;–;26;–;4;22;29;22;3;4;52;3;13;36;18;16;1;1;27;3;7;17;36;33;2;1;49;3;11;35;52;44;4;4;105;16;36;53;18;14;3;1;40;5;18;17;11;9;1;1;20;1;12;7
9573122;      Oberasbach, St;20;12;1;7;103;44;42;17;24;19;1;4;71;14;29;28;20;12;1;7;70;7;46;17;31;22;–;9;99;23;48;28;26;21;1;4;70;14;29;27;36;28;2;6;76;11;30;35;31;25;–;6;88;25;39;24;6;5;1;–;10;2;1;7
9573123;      Obermichelbach;5;5;–;–;8;1;-3;10;6;6;–;–;7;–;2;5;5;5;–;–;8;–;3;5;1;1;–;–;6;3;1;2;3;2;1;–;5;1;–;4;11;7;2;2;18;2;4;12;2;2;–;–;2;–;-1;3;1;1;–;–;4;2;2;–
9573124;      Puschendorf;14;10;3;1;34;2;16;16;9;6;1;2;20;–;7;13;7;6;1;–;10;1;2;7;3;2;–;1;8;–;6;2;1;1;–;–;1;–;–;1;10;7;2;1;17;3;7;7;7;7;–;–;8;–;-1;9;2;–;2;–;7;1;4;2
